form,rtol,N,a,omega,phi,G
StepFunc,1e-11,51,20,8.7,0,"[[ 2.70546285e-12-6.79485176e-12j -1.00000000e+00-2.28604335e-15j
   2.76290251e-12-2.38497849e-11j ...  3.01269519e-11+1.09765044e-09j
   1.54231212e-10+1.30352320e-10j  2.80105906e-11+6.62402856e-10j]
 [-1.00000000e+00-2.72799300e-13j  5.46878322e-12-1.46311763e-11j
  -1.00000000e+00+2.69746462e-13j ...  2.11337455e-10+8.54428460e-11j
   5.81373786e-11+1.73404502e-09j  1.54231409e-10+1.30338207e-10j]
 [ 2.76290251e-12+8.17713581e-12j -1.00000000e+00-3.77138357e-13j
   4.12297798e-12-1.95495300e-11j ...  4.47190762e-11+2.63323294e-09j
   2.11338104e-10+8.53855928e-11j  3.01259440e-11+1.04563415e-09j]
 ...
 [ 3.01269519e-11-1.09763836e-09j  2.11337455e-10-8.54714441e-11j
   4.47190762e-11-2.65880115e-09j ... -4.99324999e-12-2.94766789e-10j
  -1.00000000e+00+3.66380121e-13j -2.75553600e-12+2.35005818e-11j]
 [ 1.54231212e-10-1.30365963e-10j  5.81373786e-11-1.76005297e-09j
   2.11338104e-10-8.54141909e-11j ... -1.00000000e+00-1.10238470e-12j
  -6.47337789e-12-2.94529113e-10j -1.00000000e+00-1.87185185e-13j]
 [ 2.80105906e-11-6.88422881e-10j  1.54231409e-10-1.30351850e-10j
   3.01259440e-11-1.04562207e-09j ... -2.75553600e-12-4.62958266e-11j
  -1.00000000e+00-3.86104079e-13j -3.41214495e-12-2.83131491e-10j]]"
StepFunc,1e-11,51,20,8.8,0,"[[ 3.61047123e-12-7.68680843e-12j -1.00000000e+00+3.00279938e-16j
   3.84050035e-12-2.16264689e-11j ...  3.20987725e-11+1.45567714e-09j
   1.50033263e-10+1.32429671e-10j  2.88938002e-11+8.46645597e-10j]
 [-1.00000000e+00-2.93718804e-13j  7.44996567e-12-1.55514577e-11j
  -1.00000000e+00+2.93628594e-13j ...  2.11552693e-10+9.32647712e-11j
   6.09927830e-11+2.26857459e-09j  1.50033293e-10+1.32417070e-10j]
 [ 3.84050035e-12+5.89717034e-12j -1.00000000e+00-4.32748891e-13j
   6.02733027e-12-2.04877244e-11j ...  5.00016719e-11+3.47049730e-09j
   2.11552652e-10+9.32056094e-11j  3.20988449e-11+1.38818095e-09j]
 ...
 [ 3.20987725e-11-1.45568155e-09j  2.11552693e-10-9.32987242e-11j
   5.00016719e-11-3.50368385e-09j ... -6.94016683e-12-2.94292402e-10j
  -1.00000000e+00+5.69078583e-13j -3.84445116e-12+2.54087387e-11j]
 [ 1.50033263e-10-1.32441643e-10j  6.09927830e-11-2.30232266e-09j
   2.11552652e-10-9.32395625e-11j ... -1.00000000e+00-1.28041544e-12j
  -8.51478161e-12-2.93944142e-10j -1.00000000e+00-8.01690835e-14j]
 [ 2.88938002e-11-8.80389256e-10j  1.50033293e-10-1.32429042e-10j
   3.20988449e-11-1.38818535e-09j ... -3.84445116e-12-4.79878305e-11j
  -1.00000000e+00-4.15458469e-13j -4.35751052e-12-2.82654596e-10j]]"
StepFunc,1e-11,51,20,8.9,0,"[[ 4.29546978e-12-8.69725093e-12j -1.00000000e+00-5.36369775e-16j
   4.88314627e-12-1.96574663e-11j ...  3.27542156e-11+1.80735798e-09j
   1.46628402e-10+1.33780984e-10j  2.79658063e-11+1.02808095e-09j]
 [-1.00000000e+00-3.06446792e-13j  9.17912916e-12-1.64195356e-11j
  -1.00000000e+00+3.03344581e-13j ...  2.14883321e-10+9.95175766e-11j
   6.07195479e-11+2.79412669e-09j  1.46627993e-10+1.33772349e-10j]
 [ 4.88314627e-12+4.21289692e-12j -1.00000000e+00-4.49052663e-13j
   7.98368922e-12-2.12824648e-11j ...  5.34527877e-11+4.29256990e-09j
   2.14881909e-10+9.94598004e-11j  3.27534157e-11+1.72473319e-09j]
 ...
 [ 3.27542156e-11-1.80739689e-09j  2.14883321e-10-9.95579261e-11j
   5.34527877e-11-4.33321792e-09j ... -8.81747978e-12-2.93604579e-10j
  -1.00000000e+00+4.79572453e-13j -4.76852928e-12+2.87339151e-11j]
 [ 1.46628402e-10-1.33789937e-10j  6.07195479e-11-2.83543921e-09j
   2.14881909e-10-9.95001498e-11j ... -1.00000000e+00-1.17746970e-12j
  -1.00517932e-11-2.93152235e-10j -1.00000000e+00-5.27277929e-14j]
 [ 2.79658063e-11-1.06935456e-09j  1.46627993e-10-1.33781302e-10j
   3.27534157e-11-1.72477210e-09j ... -4.76852928e-12-5.10652560e-11j
  -1.00000000e+00-3.79302562e-13j -4.95110381e-12-2.81986565e-10j]]"
StepFunc,1e-11,51,20,9.0,0,"[[ 4.96677540e-12-9.98881939e-12j -1.00000000e+00-1.63204931e-16j
   5.97466921e-12-1.74064945e-11j ...  3.42481096e-11+2.14265048e-09j
   1.41571677e-10+1.35950059e-10j  2.75156160e-11+1.20054452e-09j]
 [-1.00000000e+00-3.17186368e-13j  1.09394561e-11-1.77502746e-11j
  -1.00000000e+00+3.17920053e-13j ...  2.11796757e-10+1.05000313e-10j
   6.17636914e-11+3.29459559e-09j  1.41572251e-10+1.35943540e-10j]
 [ 5.97466921e-12+1.88358398e-12j -1.00000000e+00-4.68211267e-13j
   1.03879851e-11-2.26363372e-11j ...  5.93677546e-11+5.07693285e-09j
   2.11797137e-10+1.04939142e-10j  3.42471717e-11+2.04545160e-09j]
 ...
 [ 3.42481096e-11-2.14269685e-09j  2.11796757e-10-1.05048672e-10j
   5.93677546e-11-5.12476150e-09j ... -1.12868714e-11-2.92692796e-10j
  -1.00000000e+00+6.40338122e-13j -5.86020928e-12+3.14536016e-11j]
 [ 1.41571677e-10-1.35956729e-10j  6.17636914e-11-3.34319512e-09j
   2.11797137e-10-1.04987501e-10j ... -1.00000000e+00-1.34823495e-12j
  -1.19844381e-11-2.92123157e-10j -1.00000000e+00-4.94756809e-14j]
 [ 2.75156160e-11-1.24909767e-09j  1.41572251e-10-1.35950211e-10j
   3.42471717e-11-2.04549798e-09j ... -5.86020928e-12-5.35436108e-11j
  -1.00000000e+00-3.48643436e-13j -5.65362054e-12-2.81078152e-10j]]"
StepFunc,1e-11,51,20,9.1,0,"[[ 5.63953585e-12-1.14098153e-11j -1.00000000e+00+3.40751519e-16j
   7.20617318e-12-1.41752693e-11j ...  3.61383099e-11+2.47158630e-09j
   1.37928240e-10+1.33295549e-10j  2.71624715e-11+1.37152888e-09j]
 [-1.00000000e+00-3.33377433e-13j  1.28477545e-11-1.91169374e-11j
  -1.00000000e+00+3.33770063e-13j ...  2.11361553e-10+1.02110938e-10j
   6.33006354e-11+3.78737464e-09j  1.37928024e-10+1.33314882e-10j]
 [ 7.20617318e-12-1.23897482e-12j -1.00000000e+00-4.96829955e-13j
   1.29123310e-11-2.39678913e-11j ...  6.44826430e-11+5.85276648e-09j
   2.11360816e-10+1.02119221e-10j  3.61376070e-11+2.36010536e-09j]
 ...
 [ 3.61383099e-11-2.47164917e-09j  2.11361553e-10-1.02142634e-10j
   6.44826430e-11-5.90765869e-09j ... -1.40063381e-11-2.92067708e-10j
  -1.00000000e+00+1.24045145e-12j -7.27487828e-12+3.33192323e-11j]
 [ 1.37928240e-10-1.33275426e-10j  6.33006354e-11-3.84311512e-09j
   2.11360816e-10-1.02150917e-10j ... -1.00000000e+00-1.72204687e-12j
  -1.41021753e-11-2.91327198e-10j -1.00000000e+00+2.99301551e-13j]
 [ 2.71624715e-11-1.42720648e-09j  1.37928024e-10-1.33294758e-10j
   3.61376070e-11-2.36016823e-09j ... -7.27487828e-12-5.51356395e-11j
  -1.00000000e+00-4.41391820e-13j -6.51014519e-12-2.80418994e-10j]]"
StepFunc,1e-11,51,20,9.2,0,"[[ 6.42854323e-12-1.29661910e-11j -1.00000000e+00-3.48809210e-17j
   8.40492810e-12-1.09668010e-11j ...  3.69341853e-11+2.79262353e-09j
   1.35036030e-10+1.35739803e-10j  2.73271497e-11+1.53605144e-09j]
 [-1.00000000e+00-3.60626545e-13j  1.48330327e-11-2.06030865e-11j
  -1.00000000e+00+3.61375791e-13j ...  2.14199384e-10+1.08107562e-10j
   6.42625828e-11+4.26609616e-09j  1.35036138e-10+1.35776311e-10j]
 [ 8.40492810e-12-4.30698988e-12j -1.00000000e+00-5.30307646e-13j
   1.56977168e-11-2.54058270e-11j ...  6.89684165e-11+6.60352576e-09j
   2.14199584e-10+1.08151105e-10j  3.69361988e-11+2.66746498e-09j]
 ...
 [ 3.69341853e-11-2.79270788e-09j  2.14199384e-10-1.08136855e-10j
   6.89684165e-11-6.66518047e-09j ... -1.67638167e-11-2.90926718e-10j
  -1.00000000e+00+1.30655216e-12j -8.43948980e-12+3.70975778e-11j]
 [ 1.35036030e-10-1.35703838e-10j  6.42625828e-11-4.32867523e-09j
   2.14199584e-10-1.08180398e-10j ... -1.00000000e+00-1.73634868e-12j
  -1.59581348e-11-2.90074820e-10j -1.00000000e+00+4.25266354e-13j]
 [ 2.73271497e-11-1.59854616e-09j  1.35036138e-10-1.35740345e-10j
   3.69361988e-11-2.66754933e-09j ... -8.43948980e-12-5.86559099e-11j
  -1.00000000e+00-4.82197467e-13j -7.28370899e-12-2.79295654e-10j]]"
StepFunc,1e-11,51,20,9.3,0,"[[ 6.86053258e-12-1.47262828e-11j -1.00000000e+00+1.19968007e-16j
   9.26285336e-12-7.76961649e-12j ...  3.65014661e-11+3.09088449e-09j
   1.32556285e-10+1.40009547e-10j  2.60445262e-11+1.68987979e-09j]
 [-1.00000000e+00-3.69054745e-13j  1.61209272e-11-2.24219027e-11j
  -1.00000000e+00+3.70584938e-13j ...  2.16380058e-10+1.20955432e-10j
   6.25455325e-11+4.71171805e-09j  1.32556167e-10+1.40044510e-10j]
 [ 9.26285336e-12-7.62162327e-12j -1.00000000e+00-5.33731862e-13j
   1.78202243e-11-2.72306713e-11j ...  6.99419466e-11+7.29793522e-09j
   2.16380116e-10+1.20983223e-10j  3.65009010e-11+2.95279302e-09j]
 ...
 [ 3.65014661e-11-3.09095332e-09j  2.16380058e-10-1.20998889e-10j
   6.99419466e-11-7.36597712e-09j ... -1.88037730e-11-2.89434145e-10j
  -1.00000000e+00+1.35825141e-12j -9.21651445e-12+4.09473540e-11j]
 [ 1.32556285e-10-1.39974699e-10j  6.25455325e-11-4.78076401e-09j
   2.16380116e-10-1.21026680e-10j ... -1.00000000e+00-1.86551529e-12j
  -1.73313627e-11-2.88468383e-10j -1.00000000e+00+3.20151830e-13j]
 [ 2.60445262e-11-1.75885693e-09j  1.32556167e-10-1.40009662e-10j
   3.65009010e-11-2.95286185e-09j ... -9.21651445e-12-6.22122329e-11j
  -1.00000000e+00-4.26813628e-13j -7.67766778e-12-2.77835944e-10j]]"
StepFunc,1e-11,51,20,9.4,0,"[[ 7.27829162e-12-1.65779880e-11j -1.00000000e+00-3.23977419e-16j
   1.03037228e-11-3.91267377e-12j ...  3.68601115e-11+3.39193086e-09j
   1.28820272e-10+1.39013446e-10j  2.51337410e-11+1.84297426e-09j]
 [-1.00000000e+00-3.67773596e-13j  1.75834325e-11-2.42009954e-11j
  -1.00000000e+00+3.67365570e-13j ...  2.15336571e-10+1.18534292e-10j
   6.19941202e-11+5.15947830e-09j  1.28820037e-10+1.39093137e-10j]
 [ 1.03037228e-11-1.13333411e-11j -1.00000000e+00-5.63158172e-13j
   1.98990636e-11-2.89571139e-11j ...  7.09998039e-11+8.01112371e-09j
   2.15335355e-10+1.18689571e-10j  3.68607937e-11+3.24107668e-09j]
 ...
 [ 3.68601115e-11-3.39201796e-09j  2.15336571e-10-1.18538273e-10j
   7.09998039e-11-8.08550424e-09j ... -2.10706300e-11-2.88440567e-10j
  -1.00000000e+00+1.80713912e-12j -1.04287321e-11+4.41924764e-11j]
 [ 1.28820272e-10-1.38934280e-10j  6.19941202e-11-5.23490600e-09j
   2.15335355e-10-1.18693552e-10j ... -1.00000000e+00-2.03743054e-12j
  -1.88374408e-11-2.87313641e-10j -1.00000000e+00+7.13952187e-13j]
 [ 2.51337410e-11-1.91831485e-09j  1.28820037e-10-1.39013971e-10j
   3.68607937e-11-3.24116378e-09j ... -1.04287321e-11-6.52038956e-11j
  -1.00000000e+00-5.35606949e-13j -8.24237593e-12-2.76807931e-10j]]"
StepFunc,1e-11,51,20,9.5,0,"[[ 7.64641552e-12-1.85287448e-11j -1.00000000e+00-5.05979954e-16j
   1.15416875e-11+3.47036966e-13j ...  3.77295769e-11+3.66868428e-09j
   1.25081805e-10+1.41706806e-10j  2.41617253e-11+1.98499702e-09j]
 [-1.00000000e+00-3.80195146e-13j  1.91874426e-11-2.60941193e-11j
  -1.00000000e+00+3.78110524e-13j ...  2.15124587e-10+1.29836972e-10j
   6.18914421e-11+5.57235176e-09j  1.25082602e-10+1.41777674e-10j]
 [ 1.15416875e-11-1.54777859e-11j -1.00000000e+00-5.75893154e-13j
   2.32617288e-11-3.07955161e-11j ...  7.59367845e-11+8.65566199e-09j
   2.15125613e-10+1.29950625e-10j  3.77295041e-11+3.50602521e-09j]
 ...
 [ 3.77295769e-11-3.66877969e-09j  2.15124587e-10-1.29864469e-10j
   7.59367845e-11-8.73589334e-09j ... -2.42723544e-11-2.86579559e-10j
  -1.00000000e+00+1.70227278e-12j -1.14948421e-11+4.89482473e-11j]
 [ 1.25081805e-10-1.41635857e-10j  6.18914421e-11-5.65368147e-09j
   2.15125613e-10-1.29978122e-10j ... -1.00000000e+00-2.08345949e-12j
  -2.04275857e-11-2.85357994e-10j -1.00000000e+00+5.26032068e-13j]
 [ 2.41617253e-11-2.06623132e-09j  1.25082602e-10-1.41706725e-10j
   3.77295041e-11-3.50612062e-09j ... -1.14948421e-11-6.96560959e-11j
  -1.00000000e+00-4.60595282e-13j -8.53176846e-12-2.75004070e-10j]]"
StepFunc,1e-11,51,20,9.6,0,"[[ 8.48169029e-12-2.06737231e-11j -1.00000000e+00+3.54772238e-16j
   1.32222287e-11+4.37043493e-12j ...  3.99331548e-11+3.93458224e-09j
   1.22522517e-10+1.41377719e-10j  2.46677193e-11+2.12167152e-09j]
 [-1.00000000e+00-3.82500481e-13j  2.17059989e-11-2.82843334e-11j
  -1.00000000e+00+3.82239679e-13j ...  2.14170431e-10+1.31239150e-10j
   6.46008513e-11+5.96917636e-09j  1.22522320e-10+1.41497561e-10j]
 [ 1.32222287e-11-1.95916556e-11j -1.00000000e+00-5.98158063e-13j
   2.72181656e-11-3.30009300e-11j ...  8.19277578e-11+9.27983061e-09j
   2.14169210e-10+1.31492312e-10j  3.99331665e-11+3.76042721e-09j]
 ...
 [ 3.99331548e-11-3.93465624e-09j  2.14170431e-10-1.31224647e-10j
   8.19277578e-11-9.36576194e-09j ... -2.82927463e-11-2.85311776e-10j
  -1.00000000e+00+2.18443417e-12j -1.33027620e-11+5.24153569e-11j]
 [ 1.22522517e-10-1.41258361e-10j  6.46008513e-11-6.05625414e-09j
   2.14169210e-10-1.31477810e-10j ... -1.00000000e+00-2.32090480e-12j
  -2.29978482e-11-2.83942492e-10j -1.00000000e+00+8.59187499e-13j]
 [ 2.46677193e-11-2.20867529e-09j  1.22522320e-10-1.41378203e-10j
   3.99331665e-11-3.76050121e-09j ... -1.33027620e-11-7.28693385e-11j
  -1.00000000e+00-5.46402186e-13j -9.45986309e-12-2.73715501e-10j]]"
StepFunc,1e-11,51,20,9.7,0,"[[ 8.45726532e-12-2.28223188e-11j -1.00000000e+00+3.91640694e-16j
   1.30078869e-11+8.48374228e-12j ...  3.64607497e-11+4.19205421e-09j
   1.19502709e-10+1.45091134e-10j  2.27068434e-11+2.25197316e-09j]
 [-1.00000000e+00-3.67534953e-13j  2.14654882e-11-3.04032562e-11j
  -1.00000000e+00+3.67444694e-13j ...  2.14193778e-10+1.43403450e-10j
   5.91677921e-11+6.35160654e-09j  1.19503325e-10+1.45210348e-10j]
 [ 1.30078869e-11-2.36456170e-11j -1.00000000e+00-6.01559106e-13j
   2.74351358e-11-3.50521592e-11j ...  7.64838599e-11+9.88117575e-09j
   2.14195661e-10+1.43651084e-10j  3.64612825e-11+4.00721188e-09j]
 ...
 [ 3.64607497e-11-4.19211829e-09j  2.14193778e-10-1.43394450e-10j
   7.64838599e-11-9.97242264e-09j ... -2.84562146e-11-2.83420340e-10j
  -1.00000000e+00+2.07737567e-12j -1.30683122e-11+5.76456106e-11j]
 [ 1.19502709e-10-1.44971994e-10j  5.91677921e-11-6.44402733e-09j
   2.14195661e-10-1.43642084e-10j ... -1.00000000e+00-2.26852377e-12j
  -2.26681935e-11-2.81949779e-10j -1.00000000e+00+8.30790518e-13j]
 [ 2.27068434e-11-2.34432987e-09j  1.19503325e-10-1.45091208e-10j
   3.64612825e-11-4.00727596e-09j ... -1.30683122e-11-7.77842687e-11j
  -1.00000000e+00-5.55058295e-13j -9.36056075e-12-2.71880450e-10j]]"
StepFunc,1e-11,51,20,9.8,0,"[[ 9.23740318e-12-2.50429059e-11j -1.00000000e+00+1.03446429e-15j
   1.43131368e-11+1.34661702e-11j ...  3.73310206e-11+4.43746762e-09j
   1.15667014e-10+1.46550364e-10j  2.32159284e-11+2.37537512e-09j]
 [-1.00000000e+00-3.90214984e-13j  2.35498532e-11-3.25456762e-11j
  -1.00000000e+00+3.91417273e-13j ...  2.13450451e-10+1.47611456e-10j
   6.05462323e-11+6.71529462e-09j  1.15666111e-10+1.46698303e-10j]
 [ 1.43131368e-11-2.84717108e-11j -1.00000000e+00-6.42345375e-13j
   3.04180500e-11-3.71311535e-11j ...  7.91628276e-11+1.04582016e-08j
   2.13448662e-10+1.47931898e-10j  3.73303228e-11+4.24237111e-09j]
 ...
 [ 3.73310206e-11-4.43754827e-09j  2.13450451e-10-1.47587207e-10j
   7.91628276e-11-1.05545523e-08j ... -3.14136085e-11-2.81608973e-10j
  -1.00000000e+00+2.17419407e-12j -1.42908716e-11+6.25449013e-11j]
 [ 1.15667014e-10-1.46403191e-10j  6.05462323e-11-6.81284380e-09j
   2.13448662e-10-1.47907649e-10j ... -1.00000000e+00-2.30779094e-12j
  -2.47636668e-11-2.80048979e-10j -1.00000000e+00+8.22885732e-13j]
 [ 2.32159284e-11-2.47284365e-09j  1.15666111e-10-1.46551130e-10j
   3.73303228e-11-4.24245176e-09j ... -1.42908716e-11-8.24256215e-11j
  -1.00000000e+00-4.71018031e-13j -1.01150033e-11-2.70108619e-10j]]"
StepFunc,1e-11,51,20,9.9,0,"[[ 8.80387318e-12-2.74234575e-11j -1.00000000e+00-3.67714602e-16j
   1.46939435e-11+1.82014946e-11j ...  3.60288598e-11+4.66350460e-09j
   1.12640747e-10+1.44750558e-10j  2.07061197e-11+2.49096838e-09j]
 [-1.00000000e+00-3.54922075e-13j  2.34981218e-11-3.49592754e-11j
  -1.00000000e+00+3.52479716e-13j ...  2.11143651e-10+1.48193539e-10j
   5.67350640e-11+7.05206942e-09j  1.12640783e-10+1.44935273e-10j]
 [ 1.46939435e-11-3.32731304e-11j -1.00000000e+00-5.97611339e-13j
   3.20158023e-11-3.95479802e-11j ...  7.81252599e-11+1.09871619e-08j
   2.11143286e-10+1.48625598e-10j  3.60292502e-11+4.45869747e-09j]
 ...
 [ 3.60288598e-11-4.66355617e-09j  2.11143651e-10-1.48131112e-10j
   7.81252599e-11-1.10883406e-08j ... -3.30111605e-11-2.80012603e-10j
  -1.00000000e+00+2.67295528e-12j -1.47773366e-11+6.61075697e-11j]
 [ 1.12640747e-10-1.44565546e-10j  5.67350640e-11-7.15447323e-09j
   2.11143286e-10-1.48563172e-10j ... -1.00000000e+00-2.62541321e-12j
  -2.48596328e-11-2.78322284e-10j -1.00000000e+00+1.08763383e-12j]
 [ 2.07061197e-11-2.59332062e-09j  1.12640783e-10-1.44750261e-10j
   3.60292502e-11-4.45874903e-09j ... -1.47773366e-11-8.57353875e-11j
  -1.00000000e+00-5.68834701e-13j -9.83709021e-12-2.68508375e-10j]]"
StepFunc,1e-11,51,20,10.0,0,"[[ 8.64599264e-12-2.98515861e-11j -1.00000000e+00-1.60909760e-15j
   1.49696563e-11+2.27133896e-11j ...  3.46047241e-11+4.87850285e-09j
   1.09967790e-10+1.45604385e-10j  1.90800912e-11+2.60071784e-09j]
 [-1.00000000e+00-3.36381817e-13j  2.36145292e-11-3.74413321e-11j
  -1.00000000e+00+3.33710886e-13j ...  2.11329877e-10+1.52341474e-10j
   5.36847144e-11+7.37226887e-09j  1.09966963e-10+1.45835539e-10j]
 [ 1.49696563e-11-3.78928815e-11j -1.00000000e+00-5.67739484e-13j
   3.35112388e-11-4.20123058e-11j ...  7.68939441e-11+1.14884946e-08j
   2.11328540e-10+1.52904658e-10j  3.46035750e-11+4.66459846e-09j]
 ...
 [ 3.46047241e-11-4.87849854e-09j  2.11329877e-10-1.52240496e-10j
   7.68939441e-11-1.15942101e-08j ... -3.45015821e-11-2.78321268e-10j
  -1.00000000e+00+2.98894483e-12j -1.51471232e-11+7.04940627e-11j]
 [ 1.09967790e-10-1.45373952e-10j  5.36847144e-11-7.47922109e-09j
   2.11328540e-10-1.52803680e-10j ... -1.00000000e+00-2.77399427e-12j
  -2.50372452e-11-2.76503764e-10j -1.00000000e+00+1.31110127e-12j]
 [ 1.90800912e-11-2.70767438e-09j  1.09966963e-10-1.45605105e-10j
   3.46035750e-11-4.66459415e-09j ... -1.51471232e-11-8.98153677e-11j
  -1.00000000e+00-6.24068649e-13j -9.75817339e-12-2.66843111e-10j]]"
StepFunc,1e-11,51,20,10.1,0,"[[ 9.26773006e-12-3.21853933e-11j -1.00000000e+00+9.55876720e-16j
   1.68778766e-11+2.74736994e-11j ...  3.67723649e-11+5.07868573e-09j
   1.07361553e-10+1.49701854e-10j  1.94024510e-11+2.70292737e-09j]
 [-1.00000000e+00-4.02186583e-13j  2.61475666e-11-3.96501515e-11j
  -1.00000000e+00+4.02953998e-13j ...  2.12945372e-10+1.63967225e-10j
   5.61746819e-11+7.67056683e-09j  1.07362024e-10+1.49916483e-10j]
 [ 1.68778766e-11-4.24032159e-11j -1.00000000e+00-6.63980398e-13j
   3.77448693e-11-4.41204704e-11j ...  8.19061826e-11+1.19627404e-08j
   2.12946439e-10+1.64461946e-10j  3.67721773e-11+4.85659319e-09j]
 ...
 [ 3.67723649e-11-5.07869413e-09j  2.12945372e-10-1.63902412e-10j
   8.19061826e-11-1.20725755e-08j ... -3.86725391e-11-2.75885306e-10j
  -1.00000000e+00+2.71741647e-12j -1.68944824e-11+7.66716834e-11j]
 [ 1.07361553e-10-1.49487657e-10j  5.61746819e-11-7.78161287e-09j
   2.12946439e-10-1.64397133e-10j ... -1.00000000e+00-2.70920773e-12j
  -2.74388636e-11-2.73960193e-10j -1.00000000e+00+1.10620851e-12j]
 [ 1.94024510e-11-2.81396501e-09j  1.07362024e-10-1.49702286e-10j
   3.67721773e-11-4.85660159e-09j ... -1.68944824e-11-9.56441227e-11j
  -1.00000000e+00-6.09014606e-13j -1.02773293e-11-2.64473973e-10j]]"
StepFunc,1e-11,51,20,10.2,0,"[[ 9.52381399e-12-3.46593179e-11j -1.00000000e+00-8.78491287e-16j
   1.77358773e-11+3.29059227e-11j ...  3.67155743e-11+5.26251530e-09j
   1.04685819e-10+1.50890085e-10j  1.88747337e-11+2.79596290e-09j]
 [-1.00000000e+00-4.06476309e-13j  2.72590036e-11-4.21290553e-11j
  -1.00000000e+00+4.04384545e-13j ...  2.10002621e-10+1.69917158e-10j
   5.55898471e-11+7.94352227e-09j  1.04685545e-10+1.51125398e-10j]
 [ 1.77358773e-11-4.78453974e-11j -1.00000000e+00-6.74452801e-13j
   4.08216961e-11-4.65874225e-11j ...  8.39196562e-11+1.23903099e-08j
   2.10001549e-10+1.70465325e-10j  3.67140046e-11+5.03260269e-09j]
 ...
 [ 3.67155743e-11-5.26249429e-09j  2.10002621e-10-1.69837956e-10j
   8.39196562e-11-1.25040353e-08j ... -4.16146256e-11-2.73845527e-10j
  -1.00000000e+00+2.74996490e-12j -1.77314163e-11+8.19896593e-11j]
 [ 1.04685819e-10-1.50654804e-10j  5.55898471e-11-8.05847907e-09j
   2.10001549e-10-1.70386123e-10j ... -1.00000000e+00-2.70732695e-12j
  -2.85284100e-11-2.71839449e-10j -1.00000000e+00+1.10699685e-12j]
 [ 1.88747337e-11-2.91094070e-09j  1.04685545e-10-1.50890117e-10j
   3.67140046e-11-5.03258168e-09j ... -1.77314163e-11-1.00706738e-10j
  -1.00000000e+00-5.79398824e-13j -1.04903419e-11-2.62480910e-10j]]"
StepFunc,1e-11,51,20,10.3,0,"[[ 9.14789784e-12-3.71897220e-11j -1.00000000e+00-1.92802272e-16j
   1.73833804e-11+3.78579635e-11j ...  3.41875414e-11+5.43394787e-09j
   1.03218205e-10+1.52601662e-10j  1.71218047e-11+2.88383318e-09j]
 [-1.00000000e+00-3.82879971e-13j  2.65307588e-11-4.47239732e-11j
  -1.00000000e+00+3.83959998e-13j ...  2.12444046e-10+1.76963999e-10j
   5.13090983e-11+8.19918755e-09j  1.03218266e-10+1.52862425e-10j]
 [ 1.73833804e-11-5.29264659e-11j -1.00000000e+00-6.63377690e-13j
   4.03756007e-11-4.91665931e-11j ...  7.87820571e-11+1.27913658e-08j
   2.12444110e-10+1.77593611e-10j  3.41871411e-11+5.19676213e-09j]
 ...
 [ 3.41875414e-11-5.43385832e-09j  2.12444046e-10-1.76855624e-10j
   7.87820571e-11-1.29087273e-08j ... -4.11212011e-11-2.71898086e-10j
  -1.00000000e+00+2.86930115e-12j -1.73715078e-11+8.70931280e-11j]
 [ 1.03218205e-10-1.52339596e-10j  5.13090983e-11-8.31778009e-09j
   2.12444110e-10-1.77485236e-10j ... -1.00000000e+00-2.74034717e-12j
  -2.77680826e-11-2.69785526e-10j -1.00000000e+00+1.16571387e-12j]
 [ 1.71218047e-11-3.00251526e-09j  1.03218266e-10-1.52600359e-10j
   3.41871411e-11-5.19667258e-09j ... -1.73715078e-11-1.05543249e-10j
  -1.00000000e+00-5.58996854e-13j -1.00781979e-11-2.60560465e-10j]]"
StepFunc,1e-11,51,20,10.4,0,"[[ 8.97783649e-12-3.96890401e-11j -1.00000000e+00+8.10254295e-16j
   1.84349621e-11+4.23900599e-11j ...  3.46555717e-11+5.60568743e-09j
   9.87950544e-11+1.51936840e-10j  1.60780777e-11+2.96855360e-09j]
 [-1.00000000e+00-3.73713651e-13j  2.74140015e-11-4.71519190e-11j
  -1.00000000e+00+3.75555908e-13j ...  2.06594459e-10+1.78509185e-10j
   5.07329877e-11+8.45218553e-09j  9.87953898e-11+1.52234783e-10j]
 [ 1.84349621e-11-5.73158177e-11j -1.00000000e+00-6.49124720e-13j
   4.34191244e-11-5.15203651e-11j ...  8.09377583e-11+1.31974353e-08j
   2.06596984e-10+1.79239193e-10j  3.46556082e-11+5.36157829e-09j]
 ...
 [ 3.46555717e-11-5.60559955e-09j  2.06594459e-10-1.78376026e-10j
   8.09377583e-11-1.33182825e-08j ... -4.41522647e-11-2.69894751e-10j
  -1.00000000e+00+3.01973218e-12j -1.84295327e-11+9.21555369e-11j]
 [ 9.87950544e-11-1.51638552e-10j  5.07329877e-11-8.57424062e-09j
   2.06596984e-10-1.79106034e-10j ... -1.00000000e+00-2.81431924e-12j
  -2.87086158e-11-2.67703534e-10j -1.00000000e+00+1.24872169e-12j]
 [ 1.60780777e-11-3.09069657e-09j  9.87953898e-11-1.51936495e-10j
   3.46556082e-11-5.36149040e-09j ... -1.84295327e-11-1.10350322e-10j
  -1.00000000e+00-5.48535623e-13j -9.95588116e-12-2.58606142e-10j]]"
