form,rtol,a,omega,phi,N,hopping,hopping back,onsite,next onsite,NNN overtop,NNN star,NNN square
SS-p,1e-11,35.0,128.6,0.5235987755982988,51,(-0.9815457268586294+7.206833779488386e-05j),(-0.9815457268586577-7.206833621373199e-05j),(-0.007133329419891809-6.695208948880038e-11j),(0.003567310984443123-4.493954392979591e-11j),(0.0035673109844028793-4.152627076405753e-11j),(-0.0018175915071785337-6.208700469157368e-05j),(-0.00181759150722148+6.208696639073188e-05j)
SS-p,1e-11,35.0,128.7,0.5235987755982988,51,(-0.9815742940123188+7.190352555139223e-05j),(-0.9815742940123139-7.190352391017729e-05j),(-0.007122552774471713-6.703527359944172e-11j),(0.0035619206484836033-4.4998590353424555e-11j),(0.003561920648483371-4.188779108445284e-11j),(-0.0018147917143246158-6.194281599987558e-05j),(-0.0018147917143350356+6.194277702562394e-05j)
SS-p,1e-11,35.0,128.8,0.5235987755982988,51,(-0.9816027949646741+7.17392131519834e-05j),(-0.9816027949646614-7.173921124292715e-05j),(-0.0071118002852409564-6.713151616630914e-11j),(0.003556542398241519-4.5060462571217164e-11j),(0.003556542398266003-4.162468695898249e-11j),(-0.001811998366871783-6.179907257708626e-05j),(-0.00181199836683044+6.179903420635015e-05j)
SS-p,1e-11,35.0,128.9,0.5235987755982988,51,(-0.9816312299195393+7.157539833896331e-05j),(-0.9816312299195419-7.157539668259383e-05j),(-0.007101071881504674-6.724738300933897e-11j),(0.0035511761977201246-4.507954734024984e-11j),(0.0035511761977396004-4.2158306004270763e-11j),(-0.0018092114453990087-6.165577119502844e-05j),(-0.0018092114453997572+6.165573193431302e-05j)
SS-p,1e-11,35.0,129.0,0.5235987755982988,51,(-0.9816595990805421+7.141207951358308e-05j),(-0.9816595990805288-7.14120780536398e-05j),(-0.007090367492239111-6.739032671742445e-11j),(0.003545822011434068-4.508239114490133e-11j),(0.0035458220114264003-4.191459833469388e-11j),(-0.0018064309301427353-6.151291217195128e-05j),(-0.0018064309301609415+6.151287367520407e-05j)
SS-p,1e-11,35.0,129.1,0.5235987755982988,51,(-0.9816879026503986+7.12492545215937e-05j),(-0.9816879026503824-7.124925378371172e-05j),(-0.00707968704588234-6.75691775751594e-11j),(0.0035404798040707206-4.5132365637274114e-11j),(0.0035404798040388763-4.1296804317774795e-11j),(-0.0018036568014217793-6.137049388093812e-05j),(-0.0018036568014427488+6.137045682113064e-05j)
SS-p,1e-11,35.0,129.2,0.5235987755982988,51,(-0.98171614083082+7.108692256638238e-05j),(-0.981716140830792-7.108692096399749e-05j),(-0.007069030471708564-6.771423222487472e-11j),(0.003535149540364081-4.515427236104482e-11j),(0.0035351495403439168-4.157570883950417e-11j),(-0.001800889039700001-6.122851532298137e-05j),(-0.0018008890396938046+6.12284779671868e-05j)
SS-p,1e-11,35.0,129.3,0.5235987755982988,51,(-0.9817443138228574+7.092508062189751e-05j),(-0.9817443138228522-7.092507893563527e-05j),(-0.007058397699545998-6.786648879594098e-11j),(0.003529831185021202-4.5180683611405e-11j),(0.003529831185034804-4.2035937973237475e-11j),(-0.0017981276256282064-6.108697424411929e-05j),(-0.0017981276256168709+6.108693624077966e-05j)
SS-p,1e-11,35.0,129.4,0.5235987755982988,51,(-0.9817724218267411+7.076372710779211e-05j),(-0.9817724218267389-7.076372554309929e-05j),(-0.007047788659352398-6.801592297191184e-11j),(0.0035245247030600505-4.521203254149036e-11j),(0.003524524703072336-4.1746066677134775e-11j),(-0.001795372539817615-6.094586807427847e-05j),(-0.0017953725397944922+6.094583088123414e-05j)
SS-p,1e-11,35.0,129.5,0.5235987755982988,51,(-0.9818004650420283+7.060286052748554e-05j),(-0.9818004650420794-7.06028586794083e-05j),(-0.007037203281266308-6.815026863150886e-11j),(0.00351923005955139-4.5228871503759536e-11j),(0.0035192300595311594-4.1781821587815295e-11j),(-0.0017926237630180519-6.080519620883305e-05j),(-0.0017926237630210627+6.080515920261958e-05j)
SS-p,1e-11,35.0,129.6,0.5235987755982988,51,(-0.9818284436673176+7.044247856718977e-05j),(-0.9818284436673218-7.04424769397971e-05j),(-0.007026641495774227-6.829884357725802e-11j),(0.003513947219634604-4.527466618805221e-11j),(0.0035139472196281333-4.2070500569445546e-11j),(-0.001789881276033773-6.0664956962878204e-05j),(-0.0017898812760678941+6.066491954262709e-05j)
SS-p,1e-11,35.0,129.7,0.5235987755982988,51,(-0.9818563579006613+7.028257969413088e-05j),(-0.9818563579006552-7.028257831026563e-05j),(-0.007016103233605942-6.84217973077883e-11j),(0.0035086761485842166-4.529682574585724e-11j),(0.0035086761486006167-4.2349549170499016e-11j),(-0.0017871450598602374-6.0525148299116985e-05j),(-0.0017871450598332733+6.052511054181422e-05j)
SS-p,1e-11,35.0,129.8,0.5235987755982988,51,(-0.9818842079393202+7.01231620949816e-05j),(-0.9818842079393055-7.012316087284809e-05j),(-0.007005588423209163-6.851352677469252e-11j),(0.0035034168131457266-4.560398324638712e-11j),(0.003503416813132359-4.169523300673865e-11j),(-0.0017844150940050129-6.0385782393075144e-05j),(-0.0017844150940226876+6.0385745489582756e-05j)
SS-p,1e-11,35.0,129.9,0.5235987755982988,51,(-0.9819119939797254+6.996422434782379e-05j),(-0.9819119939797234-6.996422255300949e-05j),(-0.006995097000818857-6.863748187434932e-11j),(0.0034981691764172894-4.56567636868122e-11j),(0.0034981691764302946-4.220786491811996e-11j),(-0.0017816913621324709-6.0246831294489075e-05j),(-0.00178169136213602+6.024679357029855e-05j)
SS-p,1e-11,35.0,130.0,0.5235987755982988,51,(-0.9819397162174929+6.98057638717775e-05j),(-0.9819397162174597-6.980576233686642e-05j),(-0.006984628895305411-6.87497240126761e-11j),(0.0034929332053453867-4.5689389501757435e-11j),(0.003492933205365154-4.224307863762186e-11j),(-0.001778973844066313-6.010830542676335e-05j),(-0.0017789738440184824+6.0108267749015736e-05j)
SS-p,1e-11,35.0,130.1,0.5235987755982988,51,(-0.9819673748475314+6.964777934095889e-05j),(-0.9819673748475599-6.964777795157029e-05j),(-0.006974184038409299-6.887874439646252e-11j),(0.0034877088657706504-4.5744508616839465e-11j),(0.00348770886575569-4.262232833677298e-11j),(-0.001776262520875815-5.9970203972693536e-05j),(-0.001776262520937256+5.9970165676990095e-05j)
SS-p,1e-11,35.0,130.2,0.5235987755982988,51,(-0.9819949700641933+6.94902690887289e-05j),(-0.9819949700642135-6.949026746855269e-05j),(-0.006963762362062968-6.898728593593417e-11j),(0.0034824961235105905-4.578414383367824e-11j),(0.0034824961234847865-4.2448054256804135e-11j),(-0.0017735573739878243-5.9832524373934715e-05j),(-0.0017735573740159157+5.983248659056437e-05j)
SS-p,1e-11,35.0,130.3,0.5235987755982988,51,(-0.9820225017517404+6.933323105018374e-05j),(-0.9820225017517283-6.933322939256525e-05j),(-0.0069533637999567586-6.90769190979379e-11j),(0.0034772949408440525-4.599459769742967e-11j),(0.0034772949408538294-4.2441326649803525e-11j),(-0.001770858386437328-5.969526975476902e-05j),(-0.0017708583864426489+5.96952317249837e-05j)
SS-p,1e-11,35.0,130.4,0.5235987755982988,51,(-0.98204997072368+6.917666378281062e-05j),(-0.9820499707236789-6.917666180664139e-05j),(-0.006942988281327201-6.916890129236852e-11j),(0.0034721052918551907-4.6027791560857335e-11j),(0.003472105291876172-4.247408040936535e-11j),(-0.0017681655357746715-5.955843046768578e-05j),(-0.001768165535772274+5.9558392459339035e-05j)
SS-p,1e-11,35.0,130.5,0.5235987755982988,51,(-0.982077376860483+6.902056500496245e-05j),(-0.9820773768604703-6.902056339466722e-05j),(-0.006932635740555151-6.9274344073611e-11j),(0.0034669271388337117-4.607389677062505e-11j),(0.00346692713880002-4.2785374250497845e-11j),(-0.0017654788054480312-5.942200902917658e-05j),(-0.001765478805494129+5.94219705470436e-05j)
SS-p,1e-11,35.0,130.6,0.5235987755982988,51,(-0.9821047203534898+6.886493334187782e-05j),(-0.9821047203534607-6.886493207378108e-05j),(-0.006922306110500273-6.938746474095814e-11j),(0.003461760448113308-4.61199713354242e-11j),(0.0034617604481517877-4.2540162052880835e-11j),(-0.0017627981770288283-5.9286003043914216e-05j),(-0.0017627981769904417+5.928596519504711e-05j)
SS-p,1e-11,35.0,130.7,0.5235987755982988,51,(-0.9821320013931464+6.870976734874024e-05j),(-0.9821320013931683-6.870976578576826e-05j),(-0.006911999324292865-6.948641000700112e-11j),(0.0034566051865252342-4.6164975505799833e-11j),(0.0034566051865139325-4.2957802998727406e-11j),(-0.0017601236318732678-5.9150412136357974e-05j),(-0.00176012363191878+5.915037357148042e-05j)
SS-p,1e-11,35.0,130.8,0.5235987755982988,51,(-0.982159220169381+6.855506476535767e-05j),(-0.9821592201693785-6.85550632907872e-05j),(-0.006901715315450155-6.957842949798648e-11j),(0.003451461320428728-4.6206217711862e-11j),(0.003451461320406631-4.288523484710951e-11j),(-0.0017574551519430209-5.901523365711811e-05j),(-0.0017574551519737238+5.901519530217462e-05j)
SS-p,1e-11,35.0,130.9,0.5235987755982988,51,(-0.9821863768711907+6.840082425815797e-05j),(-0.9821863768712359-6.840082253650737e-05j),(-0.006891454017549079-6.967057996059428e-11j),(0.003446328816717798-4.6244612830110105e-11j),(0.003446328816734231-4.269479425825589e-11j),(-0.0017547927188321004-5.888046622449047e-05j),(-0.001754792718823844+5.888042840834781e-05j)
SS-p,1e-11,35.0,131.0,0.5235987755982988,51,(-0.9822134716871385+6.824704379865265e-05j),(-0.9822134716871019-6.824704212549104e-05j),(-0.006881215364454963-6.975604132947871e-11j),(0.003441207642361003-4.627658880966918e-11j),(0.003441207642358727-4.2495520677341795e-11j),(-0.0017521363143321758-5.8746108636878095e-05j),(-0.0017521363143168643+5.874607128507941e-05j)
SS-p,1e-11,35.0,131.1,0.5235987755982988,51,(-0.9822405048046161+6.80937216735733e-05j),(-0.9822405048046432-6.809372029897842e-05j),(-0.006870999290388215-6.984734925857827e-11j),(0.0034360977642869123-4.63229078131882e-11j),(0.003436097764315584-4.2802099147431063e-11j),(-0.0017494859203176988-5.861215961381529e-05j),(-0.0017494859203147257+5.861212175230145e-05j)
SS-p,1e-11,35.0,131.2,0.5235987755982988,51,(-0.9822674764095793+6.794085663863747e-05j),(-0.9822674764096079-6.794085511793724e-05j),(-0.006860805729483547-6.995012078250817e-11j),(0.0034309991498312122-4.637824604732104e-11j),(0.0034309991498393255-4.3175234225103376e-11j),(-0.0017468415186993199-5.847861745868595e-05j),(-0.0017468415187130626+5.847857894630671e-05j)
SS-p,1e-11,35.0,131.3,0.5235987755982988,51,(-0.9822943866888861+6.77884465266343e-05j),(-0.9822943866888554-6.778844528967931e-05j),(-0.0068506346165527554-7.00245097367061e-11j),(0.003425911766082106-4.6410953429802535e-11j),(0.0034259117661100524-4.290089318687897e-11j),(-0.0017442030915549452-5.834547977677846e-05j),(-0.0017442030915289118+5.8345441856798476e-05j)
SS-p,1e-11,35.0,131.4,0.5235987755982988,51,(-0.9823212358288567+6.763649002661243e-05j),(-0.9823212358288839-6.763648869104188e-05j),(-0.006840485886327102-7.010432013544732e-11j),(0.0034208355805144426-4.644952774741822e-11j),(0.00342083558051076-4.292251063039254e-11j),(-0.0017415706208674783-5.8212745905229405e-05j),(-0.0017415706208649252+5.821270805713962e-05j)
SS-p,1e-11,35.0,131.5,0.5235987755982988,51,(-0.9823480240142098+6.748498526756852e-05j),(-0.9823480240142577-6.748498384498425e-05j),(-0.0068303594738474-7.018995757876456e-11j),(0.0034157705605893495-4.649111826166406e-11j),(0.00341577056057611-4.320622610777436e-11j),(-0.001738944088808478-5.808041419298521e-05j),(-0.0017389440888235625+5.808037589037762e-05j)
SS-p,1e-11,35.0,131.6,0.5235987755982988,51,(-0.9823747514275908+6.733392993812926e-05j),(-0.982374751427645-6.733392844876507e-05j),(-0.006820255281647328-6.753155554293372e-11j),(0.003410716673865855-4.5205357704832334e-11j),(0.0034107166738770473-4.196771361146204e-11j),(-0.0017363234775911516-5.794841863152671e-05j),(-0.0017363234775709824+5.794838009900923e-05j)
SS-p,1e-11,35.0,131.7,0.5235987755982988,51,(-0.9824014182555634+6.718332366034696e-05j),(-0.9824014182555749-6.71833220297624e-05j),(-0.006810173310159241-6.747550836214838e-11j),(0.003405673888215381-4.516752532102388e-11j),(0.0034056738882232273-4.158624071182633e-11j),(-0.0017337087694056438-5.7816883143955024e-05j),(-0.0017337087693660687+5.781684526956328e-05j)
SS-p,1e-11,35.0,131.8,0.5235987755982988,51,(-0.982428024679357+6.703316390366254e-05j),(-0.9824280246793671-6.703316262091086e-05j),(-0.006800113463196248-6.744452836927178e-11j),(0.0034006421713476554-4.5155895991102256e-11j),(0.0034006421713493936-4.178801884100087e-11j),(-0.0017310999466985326-5.7685745840340444e-05j),(-0.0017310999466934433+5.768570752750512e-05j)
SS-p,1e-11,35.0,131.9,0.5235987755982988,51,(-0.9824545708810625+6.688344941435664e-05j),(-0.9824545708811037-6.688344814390068e-05j),(-0.0067900756765921924-6.741441129290426e-11j),(0.003395621491363318-4.514473452466746e-11j),(0.0033956214913180346-4.173228594014551e-11j),(-0.0017284969917794072-5.755500454419495e-05j),(-0.0017284969918113756+5.755496632165488e-05j)
SS-p,1e-11,35.0,132.0,0.5235987755982988,51,(-0.982481057042029+6.6734178487321e-05j),(-0.9824810570420337-6.673417702571238e-05j),(-0.006780059886745619-6.738912650561951e-11j),(0.0033906118161257676-4.5129194744742937e-11j),(0.003390611816101948-4.1825607203168725e-11j),(-0.0017258998872672893-5.742465801995074e-05j),(-0.0017258998872678023+5.7424619574054236e-05j)
SS-p,1e-11,35.0,132.1,0.5235987755982988,51,(-0.982507483342994+6.658534907141855e-05j),(-0.9825074833429742-6.658534807152394e-05j),(-0.00677006603034598-6.742696743826382e-11j),(0.003385613114012871-4.514886711975287e-11j),(0.0033856131140056808-4.1842223401031764e-11j),(-0.0017233086154887834-5.729470573927396e-05j),(-0.0017233086154823558+5.7294667300565984e-05j)
SS-p,1e-11,35.0,132.2,0.5235987755982988,51,(-0.9825338499640854+6.643696033584168e-05j),(-0.9825338499640858-6.643695880251266e-05j),(-0.0067600940437043825-6.749130909092932e-11j),(0.0033806253533062124-4.519095254132104e-11j),(0.0033806253532899996-4.178758119634199e-11j),(-0.0017207231591273879-5.716514546176958e-05j),(-0.0017207231591568103+5.716510714299849e-05j)
SS-p,1e-11,35.0,132.3,0.5235987755982988,51,(-0.9825601570843441+6.628900969044005e-05j),(-0.9825601570843518-6.628900861702092e-05j),(-0.006750143863655016-6.75198538573063e-11j),(0.003375648502321804-4.5195157348824745e-11j),(0.003375648502325409-4.1754531546070134e-11j),(-0.001718143500944033-5.7035975103104664e-05j),(-0.0017181435009159208+5.7035936914042834e-05j)
SS-p,1e-11,35.0,132.4,0.5235987755982988,51,(-0.9825864048827448+6.614149645334244e-05j),(-0.9825864048827622-6.614149492534249e-05j),(-0.006740215427242652-6.757027370355578e-11j),(0.0033706825297304364-4.522616562921292e-11j),(0.003370682529754006-4.207206159817991e-11j),(-0.0017155696234639952-5.690719365372316e-05j),(-0.0017155696234582253+5.690715495256543e-05j)
SS-p,1e-11,35.0,132.5,0.5235987755982988,51,(-0.9826125935371975+6.599441813998075e-05j),(-0.9826125935371797-6.599441707752507e-05j),(-0.00673030867189637-6.761958321836042e-11j),(0.003365727404101142-4.5253169969990327e-11j),(0.003365727404082891-4.187878243265581e-11j),(-0.0017130015096385519-5.677879887559098e-05j),(-0.0017130015096047957+5.677876052873049e-05j)
SS-p,1e-11,35.0,132.6,0.5235987755982988,51,(-0.9826387232250278+6.58477739829133e-05j),(-0.9826387232250241-6.584777257587215e-05j),(-0.0067204235351106326-6.764830937176086e-11j),(0.0033607830942316945-4.525758066234323e-11j),(0.0033607830942149926-4.1795009431569214e-11j),(-0.0017104391422074938-5.6650789841676595e-05j),(-0.0017104391422074236+5.665075172885437e-05j)
SS-p,1e-11,35.0,132.7,0.5235987755982988,51,(-0.9826647941229548+6.570156191881837e-05j),(-0.9826647941229796-6.570156033580687e-05j),(-0.006710559954806189-6.768938621420917e-11j),(0.003355849568856345-4.528086135004687e-11j),(0.0033558495689040256-4.187343102132383e-11j),(-0.0017078825041999658-5.6523165282452845e-05j),(-0.0017078825041508612+5.6523127037350014e-05j)
SS-p,1e-11,35.0,132.8,0.5235987755982988,51,(-0.9826908065108644+6.555578001249396e-05j),(-0.9826908065108828-6.555577907196852e-05j),(-0.00670071956051526-6.591188911938411e-11j),(0.003350925041406298-4.339914729376256e-11j),(0.0033509250414456952-4.011438178886257e-11j),(-0.0017053333682654722-5.63959289834938e-05j),(-0.0017053333682496322+5.639589441432558e-05j)
SS-p,1e-11,35.0,132.9,0.5235987755982988,51,(-0.9827167603569718+6.541042724267365e-05j),(-0.9827167603569884-6.541042671898145e-05j),(-0.0066908989108153604-6.594789265460671e-11j),(0.0033460129887899377-4.341673200407171e-11j),(0.003346012988802974-3.941787161341524e-11j),(-0.00170278814151531-5.6269067939907755e-05j),(-0.0017027881415250952+5.626903476910384e-05j)
SS-p,1e-11,35.0,133.0,0.5235987755982988,51,(-0.9827426559392719+6.526550225099959e-05j),(-0.9827426559393203-6.5265501480255e-05j),(-0.006681099632053008-6.599222123621074e-11j),(0.003341111628207655-4.3441692523359405e-11j),(0.003341111628208904-3.9712866266810833e-11j),(-0.0017002485930958716-5.61425878336523e-05j),(-0.0017002485930315084+5.614255413562445e-05j)
SS-p,1e-11,35.0,133.1,0.5235987755982988,51,(-0.9827684934318837+6.512100329270076e-05j),(-0.9827684934318599-6.51210019378401e-05j),(-0.006671321663063979-6.601742590095494e-11j),(0.0033362209288327303-4.344793747517375e-11j),(0.0033362209288091537-4.0376296791529446e-11j),(-0.0016977147062487814-5.601648669594154e-05j),(-0.0016977147062885818+5.6016451678092186e-05j)
SS-p,1e-11,35.0,133.2,0.5235987755982988,51,(-0.9827942730080227+6.497692804771638e-05j),(-0.9827942730080398-6.497692731455285e-05j),(-0.006661564942624307-6.607789207295489e-11j),(0.003331340860130332-4.348320130192225e-11j),(0.003331340860105135-3.97817440485718e-11j),(-0.0016951864642256152-5.589076148053703e-05j),(-0.0016951864642372123+5.589072766968027e-05j)
SS-p,1e-11,35.0,133.3,0.5235987755982988,51,(-0.9828199948407685+6.483327581582876e-05j),(-0.9828199948407295-6.483327523174043e-05j),(-0.006651829409926306-6.612591702502557e-11j),(0.003326471391593573-4.349890276254117e-11j),(0.00332647139157319-3.988973554480838e-11j),(-0.0016926638502900108-5.5765412823024916e-05j),(-0.0016926638502900598+5.576537883111561e-05j)
SS-p,1e-11,35.0,133.4,0.5235987755982988,51,(-0.9828456591019004+6.469004507281273e-05j),(-0.9828456591019114-6.46900441696463e-05j),(-0.006642115004160426-6.615838833799043e-11j),(0.003321612492877565-4.34987629844331e-11j),(0.0033216124929323354-4.034833839716932e-11j),(-0.0016901468477864242-5.564043872968453e-05j),(-0.0016901468477031375+5.5640404012461346e-05j)
SS-p,1e-11,35.0,133.5,0.5235987755982988,51,(-0.9828712659631516+6.454723374235694e-05j),(-0.9828712659631541-6.454723304519239e-05j),(-0.0066324216649303255-6.623018583215567e-11j),(0.0033167641338353194-4.354991710400475e-11j),(0.0033167641338372-4.005168380878054e-11j),(-0.0016876354400455773-5.551583706740038e-05j),(-0.0016876354400318198+5.551580293475521e-05j)
SS-p,1e-11,35.0,133.6,0.5235987755982988,51,(-0.9828968155952793+6.440484099237698e-05j),(-0.9828968155952722-6.440483966876909e-05j),(-0.006622749331982717-6.628124915239453e-11j),(0.003311926284177919-4.356379452670603e-11j),(0.0033119262841763766-4.025291014536082e-11j),(-0.0016851296106559146-5.5391607406590423e-05j),(-0.0016851296106566874+5.5391572966851114e-05j)
SS-p,1e-11,35.0,133.7,0.5235987755982988,51,(-0.9829223081684794+6.42628645033394e-05j),(-0.9829223081684823-6.426286331695508e-05j),(-0.006613097945268945-6.634339789774596e-11j),(0.0033070989138750794-4.3589730380134625e-11j),(0.003307098913850037-4.001956059864807e-11j),(-0.0016826293431537222-5.5267747545187086e-05j),(-0.0016826293431951903+5.526771360332336e-05j)
SS-p,1e-11,35.0,133.8,0.5235987755982988,51,(-0.9829477440628889+6.412130314453757e-05j),(-0.9829477440628607-6.412130210228795e-05j),(-0.006603467445543687-6.643218549047536e-11j),(0.003302281994320498-4.35136134910571e-11j),(0.0033022819942971834-3.976543991540449e-11j),(-0.0016801346212590841-5.514425395517988e-05j),(-0.0016801346212634008+5.5144220844041784e-05j)
SS-p,1e-11,35.0,133.9,0.5235987755982988,51,(-0.9829731230267221+6.398015512934507e-05j),(-0.9829731230266948-6.398015481406949e-05j),(-0.006593857772031573-6.649657571539819e-11j),(0.003297475493005554-4.354551121986909e-11j),(0.003297475492984519-3.973127914688436e-11j),(-0.0016776454283440325-5.5021130661350053e-05j),(-0.0016776454283555556+5.502109764731153e-05j)
SS-p,1e-11,35.0,134.0,0.5235987755982988,51,(-0.9829984454384492+6.383942001381149e-05j),(-0.9829984454384499-6.383941880944155e-05j),(-0.006584268866035761-6.656427546745253e-11j),(0.00329267938144079-4.356682882568174e-11j),(0.0032926793814436767-3.990776277410983e-11j),(-0.001675161748306699-5.4898373660887336e-05j),(-0.0016751617483378401+5.48983404147572e-05j)
SS-p,1e-11,35.0,134.1,0.5235987755982988,51,(-0.9830237114656182+6.369909490128167e-05j),(-0.9830237114656319-6.369909404732588e-05j),(-0.006574700668068311-6.66437486793181e-11j),(0.0032878936301751864-4.3606966184573894e-11j),(0.0032878936302150295-4.043150406656449e-11j),(-0.0016726835648394596-5.477598168985166e-05j),(-0.0016726835648044375+5.47759475209859e-05j)
SS-p,1e-11,35.0,134.2,0.5235987755982988,51,(-0.983048921275442+6.355917924244503e-05j),(-0.9830489212754537-6.355917806180611e-05j),(-0.00656515311930516-6.670385944984591e-11j),(0.0032831182096629778-4.3628137544040236e-11j),(0.003283118209654169-3.9847507427441826e-11j),(-0.001670210861793571-5.465395202756837e-05j),(-0.0016702108617980443+5.465391907047193e-05j)
SS-p,1e-11,35.0,134.3,0.5235987755982988,51,(-0.9830740750344537+6.341967090903178e-05j),(-0.9830740750344352-6.341967012551963e-05j),(-0.006555626160832649-6.679440843742473e-11j),(0.0032783530904707155-4.367165536542524e-11j),(0.003278353090459648-4.0074302401009386e-11j),(-0.0016677436230633665-5.453228531943405e-05j),(-0.00166774362306074+5.453225200922912e-05j)
SS-p,1e-11,35.0,134.4,0.5235987755982988,51,(-0.9830991729082699+6.328056894183698e-05j),(-0.9830991729082671-6.328056810231408e-05j),(-0.0065461197342818545-6.686811141690813e-11j),(0.0032735982431626193-4.370409437989005e-11j),(0.0032735982431743357-3.9500852990014664e-11j),(-0.0016652818326751424-5.4410978402231076e-05j),(-0.0016652818326845246+5.441094628115485e-05j)
SS-p,1e-11,35.0,134.5,0.5235987755982988,51,(-0.983124215062417+6.314187175410213e-05j),(-0.9831242150624004-6.314187074549227e-05j),(-0.006536633780937225-6.6971595586926e-11j),(0.0032688536387987313-4.375581081402164e-11j),(0.0032688536388065462-4.0307909484457e-11j),(-0.0016628254744726818-5.429003228731458e-05j),(-0.001662825474450692+5.428999866494895e-05j)
SS-p,1e-11,35.0,134.6,0.5235987755982988,51,(-0.983149201661143+6.300357764638109e-05j),(-0.983149201661164-6.300357675584345e-05j),(-0.006527168242935261-6.703976577430298e-11j),(0.003264119248023384-4.377080209553889e-11j),(0.003264119248029459-4.021694712463549e-11j),(-0.0016603745326827747-5.4169443202951514e-05j),(-0.0016603745326785545+5.4169409880666696e-05j)
SS-p,1e-11,35.0,134.7,0.5235987755982988,51,(-0.9831741328688139+6.28656852297016e-05j),(-0.9831741328688273-6.286568464933251e-05j),(-0.0065177230622210786-6.712255198274703e-11j),(0.0032593950419016887-4.381228539873326e-11j),(0.003259395041909533-4.007589122681065e-11j),(-0.001657928991412356-5.404921078978688e-05j),(-0.0016579289914040408+5.404917782462064e-05j)
SS-p,1e-11,35.0,134.8,0.5235987755982988,51,(-0.9831990088486712+6.272819354066761e-05j),(-0.9831990088487009-6.272819245414785e-05j),(-0.006508298180976793-6.721121174804029e-11j),(0.0032546809916101736-4.3844553875439446e-11j),(0.0032546809915400664-4.005110596827171e-11j),(-0.0016554888348098242-5.392933384664741e-05j),(-0.001655488834831971+5.392930105923912e-05j)
SS-p,1e-11,35.0,134.9,0.5235987755982988,51,(-0.9832238297637315+6.259110049067207e-05j),(-0.9832238297637045-6.25910994384582e-05j),(-0.006498893541565875-6.731665767346906e-11j),(0.0032499770682493222-4.390966035653563e-11j),(0.0032499770682895314-4.087424377765647e-11j),(-0.001653054047082187-5.380981187431849e-05j),(-0.0016530540470429099+5.3809777520580186e-05j)
SS-p,1e-11,35.0,135.0,0.5235987755982988,51,(-0.9832485957759772+6.245440474680897e-05j),(-0.9832485957759751-6.24544039699304e-05j),(-0.006489509086871826-6.740171246653881e-11j),(0.0032452832431842937-4.394183576408521e-11j),(0.0032452832431618586-4.0577449790491855e-11j),(-0.0016506246125875838-5.3690641444552e-05j),(-0.0016506246126173512+5.369060780288477e-05j)
SS-p,1e-11,35.0,135.1,0.5235987755982988,51,(-0.9832733070470933+6.231810509002567e-05j),(-0.9832733070470215-6.231810440651686e-05j),(-0.006480144759598148-6.749089015520987e-11j),(0.003240599487703921-4.3977722040343934e-11j),(0.0032405994877250915-3.997047256517982e-11j),(-0.0016482005157283542-5.357182215524699e-05j),(-0.0016482005156998186+5.3571789774677466e-05j)
SS-p,1e-11,35.0,135.2,0.5235987755982988,51,(-0.9832979637381319+6.218220019812981e-05j),(-0.9832979637381025-6.218219930440028e-05j),(-0.00647080050266359-6.756238689169247e-11j),(0.0032359257735411484-4.399820636723509e-11j),(0.003235925773524757-3.994728531590347e-11j),(-0.001645781740751013-5.345335359886429e-05j),(-0.0016457817407820696+5.3453321350480776e-05j)
SS-p,1e-11,35.0,135.3,0.5235987755982988,51,(-0.9833225660099585+6.204668867931806e-05j),(-0.98332256600995-6.204668733930663e-05j),(-0.006461476271608786-6.761456607280725e-11j),(0.0032312620662569794-4.4378897613131314e-11j),(0.003231262066262161-4.07937542551656e-11j),(-0.001643368278507352-5.333525243974156e-05j),(-0.0016433682784837234+5.333521791124282e-05j)
SS-p,1e-11,35.0,135.4,0.5235987755982988,51,(-0.9833471140215391+6.191156833221245e-05j),(-0.9833471140215619-6.191156754492555e-05j),(-0.006452171985969459-6.779574449576609e-11j),(0.0032266083493040134-4.448243708321992e-11j),(0.0032266083493214994-4.10004243697123e-11j),(-0.0016409601009738548-5.3217481938365343e-05j),(-0.0016409601009879501+5.321744716697829e-05j)
SS-p,1e-11,35.0,135.5,0.5235987755982988,51,(-0.9833716079327784+6.177683880587148e-05j),(-0.983371607932762-6.177683760313912e-05j),(-0.006442887601191528-6.793117023756734e-11j),(0.003221964588564264-4.4524309078042027e-11j),(0.003221964588588507-4.077582367139474e-11j),(-0.0016385571990965788-5.310005779723048e-05j),(-0.0016385571991011853+5.310002365595883e-05j)
SS-p,1e-11,35.0,135.6,0.5235987755982988,51,(-0.9833960479020012+6.164249782597553e-05j),(-0.9833960479020031-6.16424969628604e-05j),(-0.006433623060906563-6.809664269101512e-11j),(0.003217330755987397-4.460698552296332e-11j),(0.0032173307559891055-4.0718801091269036e-11j),(-0.0016361595574296464-5.2982978368539804e-05j),(-0.0016361595574042318+5.298294446044388e-05j)
SS-p,1e-11,35.0,135.7,0.5235987755982988,51,(-0.9834204340874647+6.150854469999523e-05j),(-0.98342043408745-6.150854358522029e-05j),(-0.006424378309074079-6.82322358336318e-11j),(0.00321270682357906-4.467444142408299e-11j),(0.0032127068236012107-4.1309357805182333e-11j),(-0.001633767160669852-5.286624301799846e-05j),(-0.0016337671606094525+5.286620812977805e-05j)
