1.1686454345904984*^-8+2.205136748033748*^-8*I,1.4735094228113255*^-8+5.875188405535207*^-9*I,-1.8615815123787516*^-8-6.41431054898827*^-9*I,-6.481114533940513*^-9-6.299239472372611*^-8*I,-2.3404348466204983*^-8+8.67658405912639*^-8*I,-1.5952229273641372*^-8-2.1730625565727144*^-7*I,3.028503010177319*^-8+2.409857615300065*^-7*I,1.3383719278670103*^-8-1.3030374740891202*^-8*I,1.3759986334377361*^-8-1.3246789059231478*^-7*I,-1.1856713475616454*^-9+5.703099631643827*^-8*I,-1.6561856289176724*^-8-1.6346487432636612*^-8*I,6.28644712674653*^-10-5.7033988239364783*^-8*I,1.3286096770187385*^-8+1.7941195476184495*^-7*I,1.1222747779704445*^-8+4.3298116049803685*^-9*I,3.1315264117925956*^-8-3.2286775488517287*^-7*I,-1.3313529619030096*^-8+3.2786254504310153*^-7*I,-2.51731930474286*^-8-1.995618166112157*^-7*I,-1.10247093954019*^-8+1.6419800958487647*^-7*I,-1.5798123451787882*^-8+2.6646048267462374*^-8*I,2.002501935452483*^-8-4.574859401030485*^-8*I,7.331530917087381*^-9-1.1206201536363474*^-7*I,-9.24445402866736*^-9+3.9413903080573404*^-8*I,-4.5558976972948084*^-9-2.818215533949753*^-8*I,5.088747388748427*^-9-2.7703593861920346*^-8*I,5.694121861521406*^-9-4.8760986205246775*^-8*I,-5.345905620429463*^-8-2.5054864234731797*^-8*I,5.694120806809533*^-9-2.629162487450218*^-7*I,-5.2976446354713325*^-9-2.7702882541031263*^-8*I,-4.555893627633534*^-9-7.6886707467047*^-7*I,-2.545123266306515*^-8+3.941516644979195*^-8*I,7.331538341703858*^-9-1.5171742422483365*^-6*I,6.526257007033465*^-9-4.5746970815603634*^-8*I,-1.5798105042902355*^-8-2.007335536708767*^-6*I,-1.546666502511007*^-8+1.6419988165807784*^-7*I,-2.517317282055287*^-8-2.6539571791328695*^-6*I,-3.5307769832848557*^-9+3.2786452931624625*^-7*I,3.131525459776352*^-8-2.752877462253555*^-6*I,5.883704414649804*^-8+4.3317433785676896*^-9*I,1.3286044273373253*^-8-1.4177747164370635*^-6*I,1.000000099557173-5.703227499164723*^-8*I,-1.65619754924351*^-8-9.310537739351019*^-8*I,1.000000097720554+5.703227216006253*^-8*I,1.3759810301577913*^-8+1.1097332339919994*^-6*I,6.109346999821907*^-8-1.3029620080436773*^-8*I,3.028485712208706*^-8+1.9133329358809427*^-6*I,-4.945581898868623*^-9-2.173059229605608*^-7*I,-2.340449199028649*^-8+1.4892689257614004*^-6*I,-5.917425976303958*^-9-6.299236826214472*^-8*I,-1.8615922301942756*^-8+8.803330168037924*^-7*I,1.2849584375695944*^-8+5.875094431244597*^-9*I,1.1686410242295331*^-8+3.258560795301061*^-7*I
2.9164881992088665*^-8+1.0501135888095526*^-8*I,-1.120513725728911*^-8-7.8972113200338*^-9*I,-1.6050942118830958*^-8-5.5052963329892276*^-8*I,-2.8296787290063574*^-8+6.966082081985232*^-8*I,-9.240825382672568*^-9-1.9241011871221584*^-7*I,3.351354822996033*^-8+2.141552437499494*^-7*I,9.343931259807314*^-9-1.1360119484780297*^-8*I,1.1628291371468258*^-8-1.173792991758478*^-7*I,1.6084994291371002*^-9+5.0639683793298716*^-8*I,-1.515147637128761*^-8-1.7443285160534228*^-8*I,-1.185580461929292*^-9-5.064174749196658*^-8*I,1.2349615243628653*^-8+1.6627061821301458*^-7*I,1.2403559920756748*^-8+2.469389122182091*^-9*I,3.194308458194517*^-8-2.9808700863810395*^-7*I,-1.4073426134533773*^-8+3.0398832044832136*^-7*I,-2.56024832588804*^-8-1.858097889693183*^-7*I,-1.0554125478949572*^-8+1.5309735803507525*^-7*I,-1.54917841523744*^-8+2.498354771934612*^-8*I,1.976080580157885*^-8-4.2683491184326446*^-8*I,7.093937074049983*^-9-1.05047665432748*^-7*I,-9.139897632140515*^-9+3.683245081186901*^-8*I,-4.3556690112328544*^-9-2.65573542702355*^-8*I,5.184930804147392*^-9-2.562562779874946*^-8*I,2.8257876594217635*^-9-4.7644752469040664*^-8*I,-4.322452770710861*^-9+1.806414137815558*^-8*I,-4.458250492526741*^-9-1.9853608187517177*^-9*I,-8.085093922485798*^-9+1.8064555310282224*^-8*I,2.825799882283375*^-9-3.164903153932486*^-7*I,-6.2918862446526*^-9-2.562444367610459*^-8*I,-4.355639438534398*^-9-7.415847406492786*^-7*I,-2.547319274265325*^-8+3.683421347260565*^-8*I,7.093993782160413*^-9-1.427879677768661*^-6*I,6.288891063292723*^-9-4.26814479380545*^-8*I,-1.5491731248512552*^-8-1.877213672420377*^-6*I,-1.49503201728185*^-8+1.530994435634531*^-7*I,-2.560246173573255*^-8-2.4715214419743544*^-6*I,-4.257618512956696*^-9+3.039902990309747*^-7*I,3.194306024897897*^-8-2.5532623900837744*^-6*I,6.001031979700785*^-8+2.471087587653348*^-9*I,1.234950935090351*^-8-1.31187055863218*^-6*I,1.0000000977205403-5.064046856073361*^-8*I,-1.5151662305454977*^-8-9.414024073497583*^-8*I,1.0000001006393395+5.064046520409296*^-8*I,1.1628085713061287*^-8+1.0052192790149682*^-6*I,5.8140381223835413*^-8-1.1359825406555962*^-8*I,3.3513367720706955*^-8+1.705376073626684*^-6*I,5.570979124194797*^-9-1.9241018868118793*^-7*I,-2.8296929217332123*^-8+1.2699548761463814*^-6*I,-8.817366980214819*^-9-5.505322060776641*^-8*I,-1.1205228030164438*^-8+6.384240732101029*^-7*I,3.201082929109311*^-8+1.0500986914706527*^-8*I
-2.289155489471062*^-8-1.735674484044828*^-8*I,-1.6211894153517203*^-9-4.104327618704546*^-8*I,-2.0886061925969035*^-8+5.318499584693929*^-8*I,-1.881069693412951*^-8-1.6776347526792324*^-7*I,2.862113394896948*^-8+1.8716451115004574*^-7*I,1.6055329614406144*^-8-1.2003092845545453*^-8*I,1.4856857234041287*^-8-1.0499960118158483*^-7*I,-2.43136110897324*^-9+4.740535077730827*^-8*I,-1.7283122537292694*^-8-1.5736888821582702*^-8*I,1.6085820661593253*^-9-4.740645986112295*^-8*I,1.3759945648172955*^-8+1.5057291471547127*^-7*I,1.0589435342489573*^-8+3.4017508672072605*^-9*I,3.100653146485533*^-8-2.7110415578342524*^-7*I,-1.28926110030958*^-8+2.777970554341572*^-7*I,-2.4974696068158497*^-8-1.7380976945660807*^-7*I,-1.1313954464270415*^-8+1.4385612406928344*^-7*I,-1.5921156192033603*^-8+2.4664360299136763*^-8*I,2.0231461502623338*^-8-4.109907583824428*^-8*I,7.400223194647948*^-9-9.899569632756809*^-8*I,-9.40411946752373*^-9+3.54645334773085*^-8*I,-4.592725290353261*^-9-2.431288287702062*^-8*I,5.290241533034701*^-9-2.4860091602858427*^-8*I,3.054414400224803*^-9-4.522150616630878*^-8*I,-4.339690991977951*^-9+1.7396918808827537*^-8*I,-3.299930682876262*^-9+1.6573059843145507*^-9*I,2.931190984669146*^-8+2.473720475506762*^-9*I,-3.299918682059255*^-9-6.129647509956723*^-8*I,-9.192889682124727*^-9+1.7397805924892674*^-8*I,3.0544519986214214*^-9-3.1488461364497824*^-7*I,-6.3130744104578085*^-9-2.485840668748713*^-8*I,-4.5926466969714586*^-9-6.993548305447908*^-7*I,-2.5715931077294196*^-8+3.546671803306033*^-8*I,7.400316389197248*^-9-1.3361099917456432*^-6*I,6.7715954059355266*^-9-4.109681922109809*^-8*I,-1.5921102235194606*^-8-1.7448068433867266*^-6*I,-1.570613595604231*^-8+1.438582022403339*^-7*I,-2.4974688855178284*^-8-2.2907139669944662*^-6*I,-3.0849527515863784*^-9+2.7779880004281323*^-7*I,3.100645573169355*^-8-2.3513487906125768*^-6*I,5.817406160263383*^-8+3.4030154562100228*^-9*I,1.3759773081351012*^-8-1.2083179461933946*^-6*I,1.000000100639327-4.7405673756548705*^-8*I,-1.7283339429768896*^-8-9.214360773456562*^-8*I,1.0000000976817456+4.7405671444785595*^-8*I,1.4856644586433432*^-8+8.960255983998865*^-7*I,6.860254451145076*^-8-1.2003202279476623*^-8*I,2.8620954647951002*^-8+1.482439135341639*^-6*I,2.7453627253481994*^-9-1.6776383085932822*^-7*I,-2.0886189919938625*^-8+1.0049189653409303*^-6*I,1.0469986412575683*^-8-4.104358921685176*^-8*I,-2.2891604563313184*^-8+3.216736258317288*^-7*I
-3.078609905893259*^-8-3.419065813259407*^-8*I,-3.257242744969524*^-8+3.433952620034881*^-8*I,-4.380978796750257*^-9-1.427524933542609*^-7*I,3.603187899089977*^-8+1.572951415934895*^-7*I,6.485454590032802*^-9-9.13001059390624*^-9*I,9.964491079483828*^-9-8.946002494692815*^-8*I,4.2799725846753844*^-9+3.937351583817683*^-8*I,-1.4054515058703476*^-8-1.8146943399609484*^-8*I,-2.431285516663051*^-9-3.93737594164227*^-8*I,1.1628257249457485*^-8+1.3889711762060315*^-7*I,1.3383691245538731e-8,3.241679262522279*^-8-2.474027948185452*^-7*I,-1.4706732010891497*^-8+2.551192892420558*^-7*I,-2.5911278143941896*^-8-1.5911875010055425*^-7*I,-1.0133075600826658*^-8+1.3181478898023292*^-7*I,-1.5293447739109234*^-8+2.2284273128024815*^-8*I,1.947170610167026*^-8-3.732487427145534*^-8*I,6.9707930400175755*^-9-9.140832826115658*^-8*I,-8.933474283240317*^-9+3.2380269287708934*^-8*I,-4.286428104821605*^-9-2.3138224727067625*^-8*I,5.025723323615061*^-9-2.269063722259171*^-8*I,2.81798248277787*^-9-4.21340740598536*^-8*I,-4.281809275197279*^-9+1.5786660460467868*^-8*I,-1.7975612595644286*^-9+2.1798882400929768*^-9*I,1.145026296001106*^-9-1.1479524900795308*^-8*I,2.646944659376596*^-8+1.6056746204628138*^-9*I,0.-1.1479050479021705*^-8*I,-1.7975227140087924*^-9-7.264496817223084*^-8*I,-9.261724704875962*^-9+1.57880491592204*^-8*I,2.8180708912250996*^-9-2.9899193066231*^-7*I,-6.556322484918553*^-9-2.268852860033498*^-8*I,-4.286311437728951*^-9-6.549183038985903*^-7*I,-2.5236056917787852*^-8+3.2382669642904753*^-8*I,6.97088613221819*^-9-1.2418869775013978*^-6*I,6.012046430137197*^-9-3.7322623522252515*^-8*I,-1.5293409557845528*^-8-1.6143139386913236*^-6*I,-1.4534179408609571*^-8+1.3181663472757908*^-7*I,-2.5911320623850376*^-8-2.1070711279655414*^-6*I,-4.92072498585925*^-9+2.551206002225386*^-7*I,3.241665304243302*^-8-2.1523500600810132*^-6*I,6.109319662661594e-8,1.1628054814166733*^-8-1.0998107252249667*^-6*I,1.0000000976817356-3.937343399501974*^-8*I,-1.4054739226609936*^-8-9.34490425023324*^-8*I,1.0000001080964276+3.9373430944733476*^-8*I,9.964279436280865*^-9+7.836546482587339*^-7*I,6.61338889970664*^-8-9.130408215514542*^-9*I,3.603171253030446*^-8+1.2253321002406208*^-6*I,2.2797501180241153*^-8-1.4275290655897698*^-7*I,-3.257251521282534*^-8+6.852127674478151*^-7*I,-2.1180382912822093*^-8-3.419082271263426*^-8*I
-9.680852973426024*^-9+2.971850125910892*^-8*I,-3.354592138446466*^-8-1.1692856691087358*^-7*I,2.4345537119260796*^-8+1.3066311574297884*^-7*I,2.091516773834734*^-8-1.1598507927821514*^-8*I,1.7375271582631413*^-8-8.030691736525541*^-8*I,-5.289959333423799*^-9+3.8623284622328976*^-8*I,-1.894684229300503*^-8-1.4077025408845847*^-8*I,4.2800398850073584*^-9-3.8622833459677565*^-8*I,1.4856823399994612*^-8+1.216973105335838*^-7*I,9.343908551409652*^-9+3.2201264152416455*^-9*I,3.028504446528357*^-8-2.184608169246204*^-7*I,-1.1912471942904235*^-8+2.2711428245427314*^-7*I,-2.4501047912721647*^-8-1.4843434829060195*^-7*I,-1.1947136936002467*^-8+1.2400766774229125*^-7*I,-1.6230100652325774*^-8+2.3084076885714415*^-8*I,2.0652658375142074*^-8-3.68338339064473*^-8*I,7.598442592141041*^-9-8.619075070900337*^-8*I,-9.693228032736645*^-9+3.181614784165213*^-8*I,-4.715820697484552*^-9-2.0236129760168727*^-8*I,5.496353601419646*^-9-2.247356668736106*^-8*I,3.1241677161952808*^-9-4.022988634652267*^-8*I,-4.5442017024277526*^-9+1.5790206966573335*^-8*I,-2.0727299928496867*^-9+2.559872563683719*^-9*I,2.4060314920970605*^-9-1.1139009456506527*^-8*I,2.3073080737678886*^-9-9.531768915373006*^-9*I,-2.0109604053952795*^-8-5.686318816342437*^-9*I,2.307334316664633*^-9-2.4192777001382843*^-8*I,1.1885679628009793*^-9-1.113803500825393*^-8*I,-2.0726380299540548*^-9-7.121798896731297*^-8*I,-9.503019589990336*^-9+1.579201973098029*^-8*I,3.124297542900223*^-9-2.8116756429107686*^-7*I,-6.076547041586333*^-9-2.24712417741368*^-8*I,-4.715702084032158*^-9-6.07879777512146*^-7*I,-2.599517439499932*^-8+3.1818543263947886*^-8*I,7.598520486429283*^-9-1.1498941214310563*^-6*I,7.184754989737752*^-9-3.68318170150188*^-8*I,-1.623011157414478*^-8-1.4804606216297728*^-6*I,-1.636938139898403*^-8+1.2400908038106655*^-7*I,-2.4501152107119133*^-8-1.9269065128791914*^-6*I,-2.000423673931273*^-9+2.271150996810153*^-7*I,3.0284876342823175*^-8-1.9464736011607005*^-6*I,5.81401397607359*^-8+3.2204381125488154*^-9*I,1.4856613330185842*^-8-9.932279141065962*^-7*I,1.000000108096421-3.8622912182630315*^-8*I,-1.89470643410794*^-8-8.635179355048659*^-8*I,1.000000105220068+3.8622911036390424*^-8*I,1.7375073116387973*^-8+6.505793603712581*^-7*I,8.619449092146791*^-8-1.1598964232196131*^-8*I,2.434540862308876*^-8+9.381490419588383*^-7*I,-7.3907133434081285*^-9-1.1692883085078293*^-7*I,-9.680891373264888*^-9+3.537638339722099*^-7*I
-2.7598312350718412*^-9-8.112035446190095*^-8*I,4.72371168708241*^-8+1.0566370315547387*^-7*I,-8.249778723871948*^-9-5.284047002291393*^-9*I,5.688967163672287*^-9-6.230947499360157*^-8*I,9.139707390221075*^-9+2.6825556697600952*^-8*I,-1.153602936440623*^-8-1.990140850563565*^-8*I,-5.289900630381372*^-9-2.682475512916776*^-8*I,9.964464378620086*^-9+1.1429756911788276*^-7*I,1.6055310426629776*^-8-3.41780862818852*^-9*I,3.3513551989106105*^-8-1.9645040860778678*^-7*I,-1.5952249902972948*^-8+2.0718755821828902*^-7*I,-2.6632821725769418*^-8-1.312906187780343*^-7*I,-9.152822042646146*^-9+1.0978816282636652*^-7*I,-1.4819939362503698*^-8+1.9152136589998555*^-8*I,1.883866478438745*^-8-3.13878656748771*^-8*I,6.661739094387942*^-9-7.73043935016131*^-8*I,-8.512272680130661*^-9+2.7485808132925794*^-8*I,-4.088137474378417*^-9-2.001272672472433*^-8*I,4.7365859949521916*^-9-1.9405992962295483*^-8*I,2.6947815558869825*^-9-3.6406120820466024*^-8*I,-4.073444578173158*^-9+1.3602956166559366*^-8*I,-1.7685304453535222*^-9+1.6822977936037163*^-9*I,2.1681843464724238*^-9-9.491089248741868*^-9*I,1.135397612733735*^-9-9.048181723716814*^-9*I,-1.1493800911033247*^-9+6.842805508557471*^-9*I,-1.0603435066672162*^-8-9.617542045642453*^-10*I,-1.2762698398116612*^-9+6.843306379950265*^-9*I,1.1354777812444539*^-9-2.6156992865222197*^-8*I,9.716583553379121*^-10-9.48968893466577*^-9*I,-1.768396973994557*^-9-6.809537867952621*^-8*I,-9.023295003546261*^-9+1.3604985764518753*^-8*I,2.6949143593774094*^-9-2.605924936853776*^-7*I,-6.835802741564367*^-9-1.940367107640083*^-8*I,-4.088032256460705*^-9-5.633800133682985*^-7*I,-2.482242760469544*^-8+2.7487970746741164*^-8*I,6.661768455450134*^-9-1.0540081173208257*^-6*I,5.3499058030870295*^-9-3.1386281765134265*^-8*I,-1.4820010805355333*^-8-1.3506487972961245*^-6*I,-1.3448850072460574*^-8+1.0978908168550018*^-7*I,-2.663295263494181*^-8-1.7379375242236*^-6*I,-4.945874931827632*^-9+2.0718791394139998*^-7*I,3.3513377468118166*^-8-1.7411276084713418*^-6*I,6.860233648688097*^-8-3.4179037055139722*^-9*I,9.96425550403579*^-9-8.666624660578346*^-7*I,1.0000001052200633-2.6825123922107932*^-8*I,-1.1536240688420074*^-8-8.749206339170412*^-8*I,1.0000001267325394+2.6825121367761234*^-8*I,5.688804484774157*^-9+5.050082578432196*^-7*I,5.724431677636699*^-8-5.284354725663572*^-9*I,4.723703767722798*^-8+6.31545252628353*^-7*I,1.353599456480059*^-8-8.112045363248136*^-8*I
5.691796174656094*^-8+7.754458377500757*^-8*I,2.2536321038491014*^-8-6.3390521102611405*^-9*I,2.8580571648922914*^-8-5.527125217616239*^-8*I,-2.0025280079993824*^-8+3.178080350502188*^-8*I,-2.3222300409020402*^-8-1.1274466080489789*^-8*I,9.139758293946754*^-9-3.178008832399304*^-8*I,1.7375246307710368*^-8+9.349569597416743*^-8*I,6.485437624437207*^-9+4.7569568237254*^-9*I,2.8621143285251227*^-8-1.6131983939973628*^-7*I,-9.240843664923282*^-9+1.7501051253741316*^-7*I,-2.3404343012234374*^-8-1.2248601658038907*^-7*I,-1.3192548907470236*^-8+1.0528737543545136*^-7*I,-1.6951772886670716*^-8+2.2898235895862735*^-8*I,2.1633042572577477*^-8-3.343942457772572*^-8*I,8.071848849044994*^-9-7.3874905474945*^-8*I,-1.032626078742438*^-8+2.8831112256898487*^-8*I,-5.024803885478324*^-9-1.5631647595620146*^-8*I,5.91753277628948*^-9-2.0587697352322148*^-8*I,3.32247879902825*^-9-3.556989732030744*^-8*I,-4.83321893618438*^-9+1.459628223339961*^-8*I,-2.1977623054780793*^-9+2.9199843093821875*^-9*I,2.638243214170277*^-9-1.03197779120867*^-8*I,1.4589430948064308*^-9-9.369131610872971*^-9*I,-1.8548274582919078*^-9+7.309594061282373*^-9*I,-1.5525285917972198*^-9+4.233711587956354*^-9*I,1.298415175203929*^-8+3.077114893330729*^-9*I,-1.5524748431250401*^-9+1.0810836099768157*^-9*I,-1.960875073425683*^-9+7.310521254935059*^-9*I,1.459066012107768*^-9-2.613417162140132*^-8*I,1.450530355551205*^-9-1.0318159623989495*^-8*I,-2.197622167576796*^-9-6.2069684415342*^-8*I,-9.78268234821944*^-9+1.45983078613593*^-8*I,3.322599605171117*^-9-2.4286500111942564*^-7*I,-5.663053095905646*^-9-2.0585605822906742*^-8*I,-5.024745838161371*^-9-5.144550023653569*^-7*I,-2.6657079517725113*^-8+2.8832843180774556*^-8*I,8.071818193011726*^-9-9.627272313690867*^-7*I,8.270756711448168*^-9-3.343833352568213*^-8*I,-1.6951870925601877*^-8-1.2101085754241165*^-6*I,-1.6398032466613532*^-8+1.05287833157858*^-7*I,-2.34044805966227*^-8-1.548082216014238*^-6*I,5.5707306181179694*^-9+1.7501046087692358*^-7*I,2.8620970225767817*^-8-1.5039961720761417*^-6*I,6.613371485858499*^-8+4.7565707869225836*^-9*I,1.737504960394598*^-8-7.358677178795946*^-7*I,1.0000001267325398-3.1780520955367605*^-8*I,-2.3222474561379602*^-8-7.599249427548733*^-8*I,1.0000000973348124+3.178051664546889*^-8*I,2.8580457105131796*^-8+3.465081773716942*^-7*I,8.173625501428639*^-8-6.339193345361275*^-9*I,5.6917919773191716*^-8+3.188187513842469*^-7*I
2.5296165433175144*^-8+3.630052992719866*^-8*I,3.8261421142493646*^-8-2.9374968037910677*^-8*I,1.0760792091592253*^-8+1.2012831547997224*^-8*I,-3.306744079945023*^-10-2.6198577183196368*^-8*I,-2.0025240674015343*^-8-1.2012430445574555*^-8*I,5.688950215423927*^-9+9.275213883780667*^-8*I,2.0915158197368222*^-8-9.527607723415146*^-9*I,3.603187941070285*^-8-1.4309923492461225*^-7*I,-1.8810716612832623*^-8+1.614117163532806*^-7*I,-2.8296774035041494*^-8-9.724115867241902*^-8*I,-6.481095778110291*^-9+8.60519945121988*^-8*I,-1.372335585100859*^-8+1.6897648233311126*^-8*I,1.7593374053239463*^-8-2.4131831117360643*^-8*I,5.939971077506545*^-9-6.154866596813967*^-8*I,-7.531873957855595*^-9+2.1593746644577746*^-8*I,-3.6146678020557155*^-9-1.7432564730967184*^-8*I,4.103539733707473*^-9-1.537304263714551*^-8*I,2.3858276118615684*^-9-3.0087107454389184*^-8*I,-3.652275997259591*^-9+1.0857296998798829*^-8*I,-1.5700540728635914*^-9+8.612205232019904*^-10*I,1.8783503502595167*^-9-7.635191767715356*^-9*I,1.0306057778020072*^-9-7.395044521158044*^-9*I,-1.401950820191511*^-9+5.333496914396131*^-9*I,-6.605262517500599*^-10+3.4157604990647676*^-9*I,6.110683417603902*^-10-3.8681054703508094*^-9*I,7.117842006469*^-9+5.913952759814399*^-10*I,6.318648486380862*^-10-3.867677719248493*^-9*I,-6.604290066214435*^-10-2.595799990293404*^-10*I,-1.4993051427117376*^-9+5.334645390492666*^-9*I,1.0307356669569945*^-9-2.3071870348556114*^-8*I,6.908761306101407*^-10-7.633577816709733*^-9*I,-1.5699246191241967*^-9-5.9200508227385866*^-8*I,-8.61003341366684*^-9+1.0859093474816253*^-8*I,2.3859027219186313*^-9-2.2018002829871459*^-7*I,-7.497676465795244*^-9-1.5371382100789954*^-8*I,-3.61466733021093*^-9-4.7069857584094984*^-7*I,-2.3736043772842885*^-8+2.159498480867994*^-8*I,5.939915139613339*^-9-8.587943257489046*^-7*I,5.320961957605028*^-9-2.4131202060968642*^-8*I,-1.3723460815656674*^-8-1.0672919657998944*^-6*I,-5.91761689303083*^-9+8.605204390821867*^-8*I,-2.8296907588799824*^-8-1.3145736684988872*^-6*I,2.7451574104164767*^-9+1.6141137143063791*^-7*I,3.603171793917226*^-8-1.249169676558563*^-6*I,8.619435766868411*^-8-9.528060017358936*^-9*I,5.688786773247467*^-9-5.672974772911605*^-7*I,1.0000000973348147-1.2012717352036188*^-8*I,-3.3080073749691685*^-10-9.191364234391123*^-8*I,1.0000001113901296+1.2012710166093973*^-8*I,3.826134394036007*^-8+2.0848533845098563*^-7*I,5.6633278646550655*^-8+3.6300486712259844*^-8*I
-1.8656534067629238*^-8-5.450352702380458*^-8*I,1.3520630001012668*^-8+3.432188623297086*^-8*I,9.350185681700901*^-9-2.8685630528078533*^-10*I,1.0760820149009753*^-8-3.432174819546006*^-8*I,2.8580562591931646*^-8+5.5865692950572534*^-8*I,-8.249790346519237*^-9+8.88083649835314*^-9*I,2.434554176224818*^-8-9.921332407372836*^-8*I,-4.3809886361018124*^-9+1.1964767281767218*^-7*I,-2.0886062819351625*^-8-9.24140982344047*^-8*I,-1.6050932384863853*^-8+8.916041018803007*^-8*I,-1.8615837852134498*^-8+3.0657412885465155*^-8*I,2.4304882528455862*^-8-3.2043104898086235*^-8*I,9.168339347102057*^-9-6.037667213123226*^-8*I,-1.157153402091271*^-8+2.735596778777049*^-8*I,-5.746518597776751*^-9-9.118018583111288*^-9*I,6.897926507765106*^-9-1.9826201388580037*^-8*I,3.795968575061315*^-9-3.1511439371025816*^-8*I,-5.466268193296542*^-9+1.4235383781457208*^-8*I,-2.5066900907408374*^-9+3.937889343514236*^-9*I,3.0592793081804515*^-9-1.0165899325194443*^-8*I,1.6582709216200753*^-9-9.028752889705264*^-9*I,-2.1613535709438803*^-9+7.226334359609504*^-9*I,-1.1005603772068495*^-9+4.706283378171027*^-9*I,1.3809920464125103*^-9-5.153429667618187*^-9*I,1.149666055064169*^-9-3.414695176896919*^-9*I,-9.275461891387601*^-9-2.4900858043552428*^-9*I,1.1497089755924117*^-9-4.099058670933594*^-9*I,1.4104130849346141*^-9-5.152780378107849*^-9*I,-1.100456184510712*^-9+1.209329465631376*^-9*I,-2.2585873267130796*^-9+7.227479177985379*^-9*I,1.6583917277629423*^-9-2.3477419453988716*^-8*I,1.8633898746928113*^-9-1.016451585711993*^-8*I,-2.506605980938381*^-9-5.0841619343515026*^-8*I,-1.0444712553181468*^-8+1.423674985808882*^-8*I,3.795988919898241*^-9-2.032271115702219*^-7*I,-4.576577369245355*^-9-1.9825033584211995*^-8*I,-5.746541931542226*^-9-4.123665881357536*^-7*I,-2.6685726857433867*^-8+2.735674352661555*^-8*I,9.168277886509719*^-9-7.512023792075844*^-7*I,1.5794580482050846*^-8-3.204288413083666*^-8*I,-1.8615937498120405*^-8-8.692093226337973*^-7*I,-8.81751653896562*^-9+8.916016467852597*^-8*I,-2.0886182891706462*^-8-1.0518182971688577*^-6*I,2.2797351848305447*^-8+1.1964726016499596*^-7*I,2.434541493661485*^-8-9.389874794940206*^-7*I,5.724421845224037*^-8+8.880529591822248*^-9*I,2.8580447609255488*^-8-4.4063969233855245*^-7*I,1.0000001113901353-3.432186769592063*^-8*I,9.350095147783732*^-9-6.404239851590724*^-8*I,1.0000000814856764+3.432186448582874*^-8*I,-1.8656570996422595*^-8+1.4158999983667002*^-8*I
-1.177554188186436*^-8+1.6171600759433967*^-8*I,-4.7567756594757427*^-8-2.6999358249057032*^-8*I,1.3520651931386851*^-8-1.6171599504330877*^-8*I,3.826141011659123*^-8+8.179284909353363*^-8*I,2.2536305287201852*^-8-3.214144759160573*^-8*I,4.7237132008021154*^-8-1.0406213402151419*^-7*I,-3.3545931591577594*^-8+1.1854665103464054*^-7*I,-3.2572424916998965*^-8-5.631474283933893*^-8*I,-1.6211741879490482*^-9+5.839766037657373*^-8*I,-1.1205170055705871*^-8+2.049154938826464*^-8*I,1.4735090404782714*^-8-1.3845031835166119*^-8*I,4.275816048449066*^-9-3.612423175453283*^-8*I,-4.860016184593591*^-9+1.3415046478084308*^-8*I,-2.5181344856517462*^-9-1.3365275085420122*^-8*I,2.85826914914189*^-9-9.639338432123574*^-9*I,1.6641249992593865*^-9-2.1601597506339356*^-8*I,-2.6718794433888693*^-9+6.86051424965455*^-9*I,-1.0965416075148227*^-9-6.176918996624575*^-10*I,1.2452756395497921*^-9-4.858830761444757*^-9*I,7.216589409386742*^-10-5.038129709786629*^-9*I,-9.80368390635089*^-10+3.419694391989519*^-9*I,-4.735838249336766*^-10+2.0883799028972933*^-9*I,6.332925208546447*^-10-2.394075513865505*^-9*I,3.0395184980047674*^-10-1.8461549476679605*^-9*I,-2.9055614858553014*^-10+1.7346436257944694*^-9*I,-3.003115454736418*^-9-2.7451884582615457*^-10*I,-2.819604758008687*^-10+1.7348654288830025*^-9*I,3.0400217065906787*^-10-2.5571373520478296*^-9*I,6.62759278013958*^-10-2.3934262267911377*^-9*I,-4.734885226953534*^-10-1.0902481249546542*^-9*I,-1.086118951720838*^-9+3.4206113717733846*^-9*I,7.217349530519446*^-10-1.786101063139974*^-8*I,0.-4.8578760523858145*^-9*I,-1.0965118535377627*^-9-4.8778271380902576*^-8*I,-7.523637546302808*^-9+6.8613872810344794*^-9*I,1.6641217622653803*^-9-1.6977509580218792*^-7*I,-7.526191801721094*^-9-9.638632163929593*^-9*I,-2.5181624840886485*^-9-3.48993104116494*^-7*I,-1.6212600425027282*^-8+1.3415413654849626*^-8*I,4.275760169536458*^-9-5.767541868166165*^-7*I,1.2849474297083052*^-8-1.384510540692903*^-8*I,-1.1205254085711047*^-8-6.295809188785622*^-7*I,1.0469892751385768*^-8+5.839734588304443*^-8*I,-3.257250957150459*^-8-7.09112959917376*^-7*I,-7.390812930413437*^-9+1.1854638349204849*^-7*I,4.7237053241167004*^-8-6.64225985120481*^-7*I,8.173618935153337*^-8-3.214158736396817*^-8*I,3.82613319568903*^-8-2.4687436651633386*^-7*I,1.000000081485688-1.6171620619605943*^-8*I,-4.756780622172663*^-8-7.557327395566779*^-8*I,1.000000013897882+1.617162055593689*^-8*I
