Hamiltonian,method,rtol,atol,a,b,c,omega,phi,localisation
OSC,RK45,1e-06,1e-06,5,na,na,12.244897959183676,0.0,0.2073900601279441
OSC,RK45,1e-06,1e-06,5,na,na,12.346938775510207,0.0,0.20781820372273369
OSC,RK45,1e-06,1e-06,5,na,na,12.448979591836734,0.0,0.20814041664802616
OSC,RK45,1e-06,1e-06,5,na,na,12.551020408163266,0.0,0.2083679121367652
OSC,RK45,1e-06,1e-06,5,na,na,12.653061224489793,0.0,0.20859479216501234
OSC,RK45,1e-06,1e-06,5,na,na,12.755102040816329,0.0,0.20887808427647592
OSC,RK45,1e-06,1e-06,5,na,na,12.857142857142858,0.0,0.2091864384521567
OSC,RK45,1e-06,1e-06,5,na,na,12.959183673469385,0.0,0.2094770615709531
OSC,RK45,1e-06,1e-06,5,na,na,13.06122448979592,0.0,0.20975075433661214
OSC,RK45,1e-06,1e-06,5,na,na,13.16326530612245,0.0,0.20996175871357625
OSC,RK45,1e-06,1e-06,5,na,na,13.265306122448981,0.0,0.2101428436550825
OSC,RK45,1e-06,1e-06,5,na,na,13.36734693877551,0.0,0.210371064066194
OSC,RK45,1e-06,1e-06,5,na,na,13.469387755102039,0.0,0.210601362358694
OSC,RK45,1e-06,1e-06,5,na,na,13.571428571428573,0.0,0.21082861953057846
OSC,RK45,1e-06,1e-06,5,na,na,13.6734693877551,0.0,0.2110515427476888
OSC,RK45,1e-06,1e-06,5,na,na,13.775510204081636,0.0,0.21124220516644435
OSC,RK45,1e-06,1e-06,5,na,na,13.877551020408163,0.0,0.21143985820794434
OSC,RK45,1e-06,1e-06,5,na,na,13.979591836734695,0.0,0.2116428399014996
OSC,RK45,1e-06,1e-06,5,na,na,14.081632653061225,0.0,0.21183640236070767
OSC,RK45,1e-06,1e-06,5,na,na,14.183673469387756,0.0,0.2120139774062175
OSC,RK45,1e-06,1e-06,5,na,na,14.285714285714285,0.0,0.2121788195191111
OSC,RK45,1e-06,1e-06,5,na,na,14.387755102040815,0.0,0.2123196056717594
OSC,RK45,1e-06,1e-06,5,na,na,14.489795918367347,0.0,0.2124778658465839
OSC,RK45,1e-06,1e-06,5,na,na,14.591836734693878,0.0,0.2126690913749532
OSC,RK45,1e-06,1e-06,5,na,na,14.693877551020408,0.0,0.21289636136166806
OSC,RK45,1e-06,1e-06,5,na,na,14.79591836734694,0.0,0.21313446131129105
OSC,RK45,1e-06,1e-06,5,na,na,14.89795918367347,0.0,0.21335401458140624
OSC,RK45,1e-06,1e-06,5,na,na,15.0,0.0,0.2135529556332332
OSC,RK45,1e-06,1e-06,25,na,na,10.0,0.0,0.9498625793655032
OSC,RK45,1e-06,1e-06,25,na,na,10.102040816326527,0.0,0.9614626419662632
OSC,RK45,1e-06,1e-06,25,na,na,10.20408163265306,0.0,0.9704653180760466
OSC,RK45,1e-06,1e-06,25,na,na,10.306122448979592,0.0,0.9766924470090228
OSC,RK45,1e-06,1e-06,25,na,na,10.408163265306124,0.0,0.9802591803686248
OSC,RK45,1e-06,1e-06,25,na,na,10.510204081632653,0.0,0.9812705541689678
OSC,RK45,1e-06,1e-06,25,na,na,10.612244897959183,0.0,0.9796482199332841
OSC,RK45,1e-06,1e-06,25,na,na,10.714285714285714,0.0,0.9754881045651628
OSC,RK45,1e-06,1e-06,25,na,na,10.816326530612244,0.0,0.9690438471288976
OSC,RK45,1e-06,1e-06,25,na,na,10.918367346938775,0.0,0.9603524682366488
OSC,RK45,1e-06,1e-06,25,na,na,11.020408163265307,0.0,0.9494787165129672
OSC,RK45,1e-06,1e-06,25,na,na,11.122448979591837,0.0,0.9367811434707148
OSC,RK45,1e-06,1e-06,25,na,na,11.224489795918366,0.0,0.9223686503574277
OSC,RK45,1e-06,1e-06,25,na,na,11.3265306122449,0.0,0.9062686115924826
OSC,RK45,1e-06,1e-06,25,na,na,11.428571428571427,0.0,0.8888536728960791
OSC,RK45,1e-06,1e-06,25,na,na,11.530612244897961,0.0,0.8703001109359149
OSC,RK45,1e-06,1e-06,25,na,na,11.63265306122449,0.0,0.850610145041496
OSC,RK45,1e-06,1e-06,25,na,na,11.734693877551019,0.0,0.8301289611163611
OSC,RK45,1e-06,1e-06,25,na,na,11.83673469387755,0.0,0.8090508105352759
OSC,RK45,1e-06,1e-06,25,na,na,11.93877551020408,0.0,0.7873609363950689
OSC,RK45,1e-06,1e-06,25,na,na,12.040816326530615,0.0,0.765334042936032
OSC,RK45,1e-06,1e-06,25,na,na,12.142857142857142,0.0,0.7431742368950697
OSC,RK45,1e-06,1e-06,25,na,na,12.244897959183676,0.0,0.7208417789872285
OSC,RK45,1e-06,1e-06,25,na,na,12.346938775510207,0.0,0.6985426535264588
OSC,RK45,1e-06,1e-06,25,na,na,12.448979591836734,0.0,0.6764610035494367
OSC,RK45,1e-06,1e-06,25,na,na,12.551020408163266,0.0,0.6545562207936133
OSC,RK45,1e-06,1e-06,25,na,na,12.653061224489793,0.0,0.632952818753156
OSC,RK45,1e-06,1e-06,25,na,na,12.755102040816329,0.0,0.611805852953448
OSC,RK45,1e-06,1e-06,25,na,na,12.857142857142858,0.0,0.5910757434416233
OSC,RK45,1e-06,1e-06,25,na,na,12.959183673469385,0.0,0.5708297121943297
OSC,RK45,1e-06,1e-06,25,na,na,13.06122448979592,0.0,0.5511878517506431
OSC,RK45,1e-06,1e-06,25,na,na,13.16326530612245,0.0,0.5321093494521065
OSC,RK45,1e-06,1e-06,25,na,na,13.265306122448981,0.0,0.5136119551920335
OSC,RK45,1e-06,1e-06,25,na,na,13.36734693877551,0.0,0.4957833558056336
OSC,RK45,1e-06,1e-06,25,na,na,13.469387755102039,0.0,0.4785859366237212
OSC,RK45,1e-06,1e-06,25,na,na,13.571428571428573,0.0,0.4620104744643528
OSC,RK45,1e-06,1e-06,25,na,na,13.6734693877551,0.0,0.4461138816899503
OSC,RK45,1e-06,1e-06,25,na,na,13.775510204081636,0.0,0.43085932522420456
OSC,RK45,1e-06,1e-06,25,na,na,13.877551020408163,0.0,0.4162210917463976
OSC,RK45,1e-06,1e-06,25,na,na,13.979591836734695,0.0,0.4022300969779941
OSC,RK45,1e-06,1e-06,25,na,na,14.081632653061225,0.0,0.3888545793998179
OSC,RK45,1e-06,1e-06,25,na,na,14.183673469387756,0.0,0.376063521895764
OSC,RK45,1e-06,1e-06,25,na,na,14.285714285714285,0.0,0.36386760917797695
OSC,RK45,1e-06,1e-06,25,na,na,14.387755102040815,0.0,0.3522376547006897
OSC,RK45,1e-06,1e-06,25,na,na,14.489795918367347,0.0,0.3411415221916272
OSC,RK45,1e-06,1e-06,25,na,na,14.591836734693878,0.0,0.3305755492113709
OSC,RK45,1e-06,1e-06,25,na,na,14.693877551020408,0.0,0.3205141085727161
OSC,RK45,1e-06,1e-06,25,na,na,14.79591836734694,0.0,0.3109286959822403
OSC,RK45,1e-06,1e-06,25,na,na,14.89795918367347,0.0,0.3018085016066114
OSC,RK45,1e-06,1e-06,25,na,na,15.0,0.0,0.2931276427264505
OSC,RK45,1e-06,1e-06,30,na,na,10.0,0.0,0.5462044708929401
OSC,RK45,1e-06,1e-06,30,na,na,10.102040816326527,0.0,0.5691632468642456
OSC,RK45,1e-06,1e-06,30,na,na,10.20408163265306,0.0,0.5927424925254001
OSC,RK45,1e-06,1e-06,30,na,na,10.306122448979592,0.0,0.6167418765791024
OSC,RK45,1e-06,1e-06,30,na,na,10.408163265306124,0.0,0.6414379846560807
OSC,RK45,1e-06,1e-06,30,na,na,10.510204081632653,0.0,0.6662131903218476
OSC,RK45,1e-06,1e-06,30,na,na,10.612244897959183,0.0,0.6910282340848012
OSC,RK45,1e-06,1e-06,30,na,na,10.714285714285714,0.0,0.7159360769634878
OSC,RK45,1e-06,1e-06,30,na,na,10.816326530612244,0.0,0.7406406975847807
OSC,RK45,1e-06,1e-06,30,na,na,10.918367346938775,0.0,0.7648461603381277
OSC,RK45,1e-06,1e-06,30,na,na,11.020408163265307,0.0,0.7886212230410871
OSC,RK45,1e-06,1e-06,30,na,na,11.122448979591837,0.0,0.8117103326900689
OSC,RK45,1e-06,1e-06,30,na,na,11.224489795918366,0.0,0.8338001654210809
OSC,RK45,1e-06,1e-06,30,na,na,11.3265306122449,0.0,0.854935888664192
OSC,RK45,1e-06,1e-06,30,na,na,11.428571428571427,0.0,0.8749379987712248
OSC,RK45,1e-06,1e-06,30,na,na,11.530612244897961,0.0,0.8935074092780353
OSC,RK45,1e-06,1e-06,30,na,na,11.63265306122449,0.0,0.9106652091872814
OSC,RK45,1e-06,1e-06,30,na,na,11.734693877551019,0.0,0.9263344760618424
OSC,RK45,1e-06,1e-06,30,na,na,11.83673469387755,0.0,0.9402603284376015
OSC,RK45,1e-06,1e-06,30,na,na,11.93877551020408,0.0,0.9524478389368676
OSC,RK45,1e-06,1e-06,30,na,na,12.040816326530615,0.0,0.9629125703996734
OSC,RK45,1e-06,1e-06,30,na,na,12.142857142857142,0.0,0.9714787953051603
OSC,RK45,1e-06,1e-06,30,na,na,12.244897959183676,0.0,0.9781297670325226
OSC,RK45,1e-06,1e-06,30,na,na,12.346938775510207,0.0,0.9829685213898292
OSC,RK45,1e-06,1e-06,30,na,na,12.448979591836734,0.0,0.9859009964191472
OSC,RK45,1e-06,1e-06,30,na,na,12.551020408163266,0.0,0.9869159229849576
OSC,RK45,1e-06,1e-06,30,na,na,12.653061224489793,0.0,0.9861634652080292
OSC,RK45,1e-06,1e-06,30,na,na,12.755102040816329,0.0,0.9836433131648754
OSC,RK45,1e-06,1e-06,30,na,na,12.857142857142858,0.0,0.9793407975833298
OSC,RK45,1e-06,1e-06,30,na,na,12.959183673469385,0.0,0.9734305800025992
OSC,RK45,1e-06,1e-06,30,na,na,13.06122448979592,0.0,0.9660110338723946
OSC,RK45,1e-06,1e-06,30,na,na,13.16326530612245,0.0,0.9570525793730102
OSC,RK45,1e-06,1e-06,30,na,na,13.265306122448981,0.0,0.9467291809213776
OSC,RK45,1e-06,1e-06,30,na,na,13.36734693877551,0.0,0.9351940334980496
OSC,RK45,1e-06,1e-06,30,na,na,13.469387755102039,0.0,0.9224485320155524
OSC,RK45,1e-06,1e-06,30,na,na,13.571428571428573,0.0,0.9086122265062556
OSC,RK45,1e-06,1e-06,30,na,na,13.6734693877551,0.0,0.8938972370077011
OSC,RK45,1e-06,1e-06,30,na,na,13.775510204081636,0.0,0.8783174416255136
OSC,RK45,1e-06,1e-06,30,na,na,13.877551020408163,0.0,0.8619485962455116
OSC,RK45,1e-06,1e-06,30,na,na,13.979591836734695,0.0,0.8450194679114518
OSC,RK45,1e-06,1e-06,30,na,na,14.081632653061225,0.0,0.8275553531764147
OSC,RK45,1e-06,1e-06,30,na,na,14.183673469387756,0.0,0.8095940336086734
OSC,RK45,1e-06,1e-06,30,na,na,14.285714285714285,0.0,0.7913637207420507
OSC,RK45,1e-06,1e-06,30,na,na,14.387755102040815,0.0,0.7729005222968087
OSC,RK45,1e-06,1e-06,30,na,na,14.489795918367347,0.0,0.7541924440365019
OSC,RK45,1e-06,1e-06,30,na,na,14.591836734693878,0.0,0.7354568953528325
OSC,RK45,1e-06,1e-06,30,na,na,14.693877551020408,0.0,0.7167332922461616
OSC,RK45,1e-06,1e-06,30,na,na,14.79591836734694,0.0,0.6979768264747063
OSC,RK45,1e-06,1e-06,30,na,na,14.89795918367347,0.0,0.6793889993829569
OSC,RK45,1e-06,1e-06,30,na,na,15.0,0.0,0.661006539114516
OSC,RK45,1e-06,1e-06,30,na,na,0.1,0.0,0.9968535218503304
OSC,RK45,1e-06,1e-06,30,na,na,0.2,0.0,0.8569648657364047
OSC,RK45,1e-06,1e-06,30,na,na,0.30000000000000004,0.0,0.7588098887337564
OSC,RK45,1e-06,1e-06,30,na,na,0.4,0.0,0.7522718573760878
OSC,RK45,1e-06,1e-06,30,na,na,0.5,0.0,0.7510151738684054
OSC,RK45,1e-06,1e-06,30,na,na,0.6,0.0,0.7348525734344936
OSC,RK45,1e-06,1e-06,30,na,na,0.7000000000000001,0.0,0.7418560397298601
OSC,RK45,1e-06,1e-06,30,na,na,0.8,0.0,0.7373473370451231
OSC,RK45,1e-06,1e-06,30,na,na,0.9,0.0,0.7289762323959538
OSC,RK45,1e-06,1e-06,30,na,na,1.0,0.0,0.7230259040692629
OSC,RK45,1e-06,1e-06,30,na,na,1.1,0.0,0.7069044359435088
OSC,RK45,1e-06,1e-06,30,na,na,1.2000000000000002,0.0,0.7441230354628741
OSC,RK45,1e-06,1e-06,30,na,na,1.3000000000000005,0.0,0.7508672040367107
OSC,RK45,1e-06,1e-06,30,na,na,1.4,0.0,0.6947592836939003
OSC,RK45,1e-06,1e-06,30,na,na,1.5000000000000002,0.0,0.72961399544871
OSC,RK45,1e-06,1e-06,30,na,na,1.6,0.0,0.7208640695208933
OSC,RK45,1e-06,1e-06,30,na,na,1.7000000000000002,0.0,0.7448506189044286
OSC,RK45,1e-06,1e-06,30,na,na,1.8000000000000005,0.0,0.7215576853239948
OSC,RK45,1e-06,1e-06,30,na,na,1.9,0.0,0.7036676770830925
OSC,RK45,1e-06,1e-06,30,na,na,2.0,0.0,0.7911514550086164
OSC,RK45,1e-06,1e-06,30,na,na,2.1,0.0,0.8006733086628874
OSC,RK45,1e-06,1e-06,30,na,na,2.2,0.0,0.6949713980367186
OSC,RK45,1e-06,1e-06,30,na,na,2.3000000000000003,0.0,0.6591817497788034
OSC,RK45,1e-06,1e-06,30,na,na,2.4000000000000004,0.0,0.7558251509255638
OSC,RK45,1e-06,1e-06,30,na,na,2.5000000000000004,0.0,0.8977541118870872
OSC,RK45,1e-06,1e-06,30,na,na,2.6,0.0,0.938859848361524
OSC,RK45,1e-06,1e-06,30,na,na,2.7,0.0,0.8388356145415821
OSC,RK45,1e-06,1e-06,30,na,na,2.8000000000000003,0.0,0.697550242263114
OSC,RK45,1e-06,1e-06,30,na,na,2.9000000000000004,0.0,0.6059995958996045
OSC,RK45,1e-06,1e-06,30,na,na,3.0000000000000004,0.0,0.5846020117148694
OSC,RK45,1e-06,1e-06,30,na,na,3.1,0.0,0.6250931179497866
OSC,RK45,1e-06,1e-06,30,na,na,3.2,0.0,0.7136735574873915
OSC,RK45,1e-06,1e-06,30,na,na,3.3000000000000003,0.0,0.8243846477533561
OSC,RK45,1e-06,1e-06,30,na,na,3.4000000000000004,0.0,0.9165514159787952
OSC,RK45,1e-06,1e-06,30,na,na,3.5000000000000004,0.0,0.9534896734066932
OSC,RK45,1e-06,1e-06,30,na,na,3.6,0.0,0.9219333365382528
OSC,RK45,1e-06,1e-06,30,na,na,3.7,0.0,0.8393893315374505
OSC,RK45,1e-06,1e-06,30,na,na,3.8,0.0,0.7374374415741074
OSC,RK45,1e-06,1e-06,30,na,na,3.9,0.0,0.6424935617626875
OSC,RK45,1e-06,1e-06,30,na,na,4.0,0.0,0.5676332357855948
OSC,RK45,1e-06,1e-06,30,na,na,4.1,0.0,0.5163480894818078
OSC,RK45,1e-06,1e-06,30,na,na,4.2,0.0,0.487064424293854
OSC,RK45,1e-06,1e-06,30,na,na,4.3,0.0,0.4765366449560926
OSC,RK45,1e-06,1e-06,30,na,na,4.4,0.0,0.4826248782263713
OSC,RK45,1e-06,1e-06,30,na,na,4.5,0.0,0.5038828434074727
OSC,RK45,1e-06,1e-06,30,na,na,4.6,0.0,0.5388324762169886
OSC,RK45,1e-06,1e-06,30,na,na,4.7,0.0,0.5863671593875552
OSC,RK45,1e-06,1e-06,30,na,na,4.8,0.0,0.6448617557903792
OSC,RK45,1e-06,1e-06,30,na,na,4.9,0.0,0.7110539134317898
OSC,RK45,1e-06,1e-06,30,na,na,5.0,0.0,0.7804291851664176
OSC,RK45,1e-06,1e-06,30,na,na,5.1,0.0,0.8476785193506121
OSC,RK45,1e-06,1e-06,30,na,na,5.2,0.0,0.9067173859877634
OSC,RK45,1e-06,1e-06,30,na,na,5.3,0.0,0.9514533335998452
OSC,RK45,1e-06,1e-06,30,na,na,5.4,0.0,0.9780899044585866
OSC,RK45,1e-06,1e-06,30,na,na,5.5,0.0,0.9846204773262554
OSC,RK45,1e-06,1e-06,30,na,na,5.6,0.0,0.9710055490544162
OSC,RK45,1e-06,1e-06,30,na,na,5.7,0.0,0.9399049520573868
OSC,RK45,1e-06,1e-06,30,na,na,5.8,0.0,0.8950277851324526
OSC,RK45,1e-06,1e-06,30,na,na,5.9,0.0,0.8408366730598132
OSC,RK45,1e-06,1e-06,30,na,na,6.0,0.0,0.7817497461604301
OSC,RK45,1e-06,1e-06,30,na,na,6.1,0.0,0.7214513374189595
OSC,RK45,1e-06,1e-06,30,na,na,6.2,0.0,0.6629938943434088
OSC,RK45,1e-06,1e-06,30,na,na,6.3,0.0,0.608281110040948
OSC,RK45,1e-06,1e-06,30,na,na,6.4,0.0,0.5585617033501453
OSC,RK45,1e-06,1e-06,30,na,na,6.5,0.0,0.5143587731038383
OSC,RK45,1e-06,1e-06,30,na,na,6.6,0.0,0.4756858552522618
OSC,RK45,1e-06,1e-06,30,na,na,6.7,0.0,0.4423810458155931
OSC,RK45,1e-06,1e-06,30,na,na,6.8,0.0,0.4139514103712216
OSC,RK45,1e-06,1e-06,30,na,na,6.9,0.0,0.3898985035969141
OSC,RK45,1e-06,1e-06,30,na,na,7.0,0.0,0.3697944419562114
OSC,RK45,1e-06,1e-06,30,na,na,7.1,0.0,0.3530868494450879
OSC,RK45,1e-06,1e-06,30,na,na,7.2,0.0,0.3393503558008456
OSC,RK45,1e-06,1e-06,30,na,na,7.3,0.0,0.3282642825012708
OSC,RK45,1e-06,1e-06,30,na,na,7.4,0.0,0.3194614173957825
OSC,RK45,1e-06,1e-06,30,na,na,7.5,0.0,0.31267106254509197
OSC,RK45,1e-06,1e-06,30,na,na,7.6,0.0,0.3077034430401229
OSC,RK45,1e-06,1e-06,30,na,na,7.7,0.0,0.304365223059072
OSC,RK45,1e-06,1e-06,30,na,na,7.8,0.0,0.3025363346595423
OSC,RK45,1e-06,1e-06,30,na,na,7.9,0.0,0.30201613662359805
OSC,RK45,1e-06,1e-06,30,na,na,8.0,0.0,0.3027848108273774
OSC,RK45,1e-06,1e-06,30,na,na,8.1,0.0,0.3047580163559677
OSC,RK45,1e-06,1e-06,30,na,na,8.2,0.0,0.3078887674657615
OSC,RK45,1e-06,1e-06,30,na,na,8.3,0.0,0.3121311989352375
OSC,RK45,1e-06,1e-06,30,na,na,8.4,0.0,0.3174453052000873
OSC,RK45,1e-06,1e-06,30,na,na,8.5,0.0,0.3238391902862069
OSC,RK45,1e-06,1e-06,30,na,na,8.6,0.0,0.3313063892171275
OSC,RK45,1e-06,1e-06,30,na,na,8.7,0.0,0.3398134950145605
OSC,RK45,1e-06,1e-06,30,na,na,8.8,0.0,0.34938678540488266
OSC,RK45,1e-06,1e-06,30,na,na,8.9,0.0,0.36004571376230543
OSC,RK45,1e-06,1e-06,30,na,na,9.0,0.0,0.3717481540076188
OSC,RK45,1e-06,1e-06,30,na,na,9.1,0.0,0.38452283634038337
OSC,RK45,1e-06,1e-06,30,na,na,9.2,0.0,0.3984211598560066
OSC,RK45,1e-06,1e-06,30,na,na,9.3,0.0,0.4133602047270236
OSC,RK45,1e-06,1e-06,30,na,na,9.4,0.0,0.4293445554272812
OSC,RK45,1e-06,1e-06,30,na,na,9.5,0.0,0.4464466291453419
OSC,RK45,1e-06,1e-06,30,na,na,9.6,0.0,0.464531752038003
OSC,RK45,1e-06,1e-06,30,na,na,9.7,0.0,0.4835611586342731
OSC,RK45,1e-06,1e-06,30,na,na,9.8,0.0,0.5036338861881012
OSC,RK45,1e-06,1e-06,30,na,na,9.9,0.0,0.5245485025302921
OSC,RK45,1e-06,1e-06,30,na,na,10.0,0.0,0.5462044708929401
OSC,RK45,1e-06,1e-06,50,na,na,0.1,0.0,0.9984388110475372
OSC,RK45,1e-06,1e-06,50,na,na,0.2,0.0,0.8977514208692916
OSC,RK45,1e-06,1e-06,50,na,na,0.30000000000000004,0.0,0.8362044699114571
OSC,RK45,1e-06,1e-06,50,na,na,0.4,0.0,0.8363180428477606
OSC,RK45,1e-06,1e-06,50,na,na,0.5,0.0,0.8359387533655699
OSC,RK45,1e-06,1e-06,50,na,na,0.6,0.0,0.8280628277835089
OSC,RK45,1e-06,1e-06,50,na,na,0.7000000000000001,0.0,0.83305172338514
OSC,RK45,1e-06,1e-06,50,na,na,0.8,0.0,0.8314417006887045
OSC,RK45,1e-06,1e-06,50,na,na,0.9,0.0,0.8252330955774042
OSC,RK45,1e-06,1e-06,50,na,na,1.0,0.0,0.8276611472849605
OSC,RK45,1e-06,1e-06,50,na,na,1.1,0.0,0.8240913647661532
OSC,RK45,1e-06,1e-06,50,na,na,1.2000000000000002,0.0,0.8480154537980809
OSC,RK45,1e-06,1e-06,50,na,na,1.3000000000000005,0.0,0.8441779322203681
OSC,RK45,1e-06,1e-06,50,na,na,1.4,0.0,0.8341746697614032
OSC,RK45,1e-06,1e-06,50,na,na,1.5000000000000002,0.0,0.8024137994307331
OSC,RK45,1e-06,1e-06,50,na,na,1.6,0.0,0.8174998824966769
OSC,RK45,1e-06,1e-06,50,na,na,1.7000000000000002,0.0,0.8236833339484478
OSC,RK45,1e-06,1e-06,50,na,na,1.8000000000000005,0.0,0.8266313500421723
OSC,RK45,1e-06,1e-06,50,na,na,1.9,0.0,0.8134175507999868
OSC,RK45,1e-06,1e-06,50,na,na,2.0,0.0,0.8409324426748629
OSC,RK45,1e-06,1e-06,50,na,na,2.1,0.0,0.888988205641422
OSC,RK45,1e-06,1e-06,50,na,na,2.2,0.0,0.7758824895107972
OSC,RK45,1e-06,1e-06,50,na,na,2.3000000000000003,0.0,0.86972749945886
OSC,RK45,1e-06,1e-06,50,na,na,2.4000000000000004,0.0,0.9258442081365864
OSC,RK45,1e-06,1e-06,50,na,na,2.5000000000000004,0.0,0.7848724948180426
OSC,RK45,1e-06,1e-06,50,na,na,2.6,0.0,0.7653866648642846
OSC,RK45,1e-06,1e-06,50,na,na,2.7,0.0,0.90403942725615
OSC,RK45,1e-06,1e-06,50,na,na,2.8000000000000003,0.0,0.9652238399983366
OSC,RK45,1e-06,1e-06,50,na,na,2.9000000000000004,0.0,0.8446016047613716
OSC,RK45,1e-06,1e-06,50,na,na,3.0000000000000004,0.0,0.7265466363626607
OSC,RK45,1e-06,1e-06,50,na,na,3.1,0.0,0.7258491331613748
OSC,RK45,1e-06,1e-06,50,na,na,3.2,0.0,0.8288704024147058
OSC,RK45,1e-06,1e-06,50,na,na,3.3000000000000003,0.0,0.9450777688616564
OSC,RK45,1e-06,1e-06,50,na,na,3.4000000000000004,0.0,0.96206696303787
OSC,RK45,1e-06,1e-06,50,na,na,3.5000000000000004,0.0,0.8677971338326397
OSC,RK45,1e-06,1e-06,50,na,na,3.6,0.0,0.7488491954148233
OSC,RK45,1e-06,1e-06,50,na,na,3.7,0.0,0.6743934698272696
OSC,RK45,1e-06,1e-06,50,na,na,3.8,0.0,0.6641922652648181
OSC,RK45,1e-06,1e-06,50,na,na,3.9,0.0,0.7129974371151196
OSC,RK45,1e-06,1e-06,50,na,na,4.0,0.0,0.8041189948722944
OSC,RK45,1e-06,1e-06,50,na,na,4.1,0.0,0.9057066583948252
OSC,RK45,1e-06,1e-06,50,na,na,4.2,0.0,0.9746869560082488
OSC,RK45,1e-06,1e-06,50,na,na,4.3,0.0,0.9793821164247072
OSC,RK45,1e-06,1e-06,50,na,na,4.4,0.0,0.921034402595682
OSC,RK45,1e-06,1e-06,50,na,na,4.5,0.0,0.828392058932543
OSC,RK45,1e-06,1e-06,50,na,na,4.6,0.0,0.7339878273136626
OSC,RK45,1e-06,1e-06,50,na,na,4.7,0.0,0.6586821654335892
OSC,RK45,1e-06,1e-06,50,na,na,4.8,0.0,0.6104622118857951
OSC,RK45,1e-06,1e-06,50,na,na,4.9,0.0,0.5893063086427529
OSC,RK45,1e-06,1e-06,50,na,na,5.0,0.0,0.5930604634017861
OSC,RK45,1e-06,1e-06,50,na,na,5.1,0.0,0.6195066883167598
OSC,RK45,1e-06,1e-06,50,na,na,5.2,0.0,0.6661062222041286
OSC,RK45,1e-06,1e-06,50,na,na,5.3,0.0,0.7275663767818678
OSC,RK45,1e-06,1e-06,50,na,na,5.4,0.0,0.7986123253911205
OSC,RK45,1e-06,1e-06,50,na,na,5.5,0.0,0.8699718399737627
OSC,RK45,1e-06,1e-06,50,na,na,5.6,0.0,0.930687837401144
OSC,RK45,1e-06,1e-06,50,na,na,5.7,0.0,0.9710871385329308
OSC,RK45,1e-06,1e-06,50,na,na,5.8,0.0,0.9848443511484944
OSC,RK45,1e-06,1e-06,50,na,na,5.9,0.0,0.9705278016575672
OSC,RK45,1e-06,1e-06,50,na,na,6.0,0.0,0.9321355100319659
OSC,RK45,1e-06,1e-06,50,na,na,6.1,0.0,0.8765997280736694
OSC,RK45,1e-06,1e-06,50,na,na,6.2,0.0,0.8123792558184941
OSC,RK45,1e-06,1e-06,50,na,na,6.3,0.0,0.7461379615124943
OSC,RK45,1e-06,1e-06,50,na,na,6.4,0.0,0.6842768742503034
OSC,RK45,1e-06,1e-06,50,na,na,6.5,0.0,0.629385975596938
OSC,RK45,1e-06,1e-06,50,na,na,6.6,0.0,0.5832784849492623
OSC,RK45,1e-06,1e-06,50,na,na,6.7,0.0,0.5463686954420066
OSC,RK45,1e-06,1e-06,50,na,na,6.8,0.0,0.5181225439056669
OSC,RK45,1e-06,1e-06,50,na,na,6.9,0.0,0.4979442907160447
OSC,RK45,1e-06,1e-06,50,na,na,7.0,0.0,0.4852126538253744
OSC,RK45,1e-06,1e-06,50,na,na,7.1,0.0,0.4791555628703483
OSC,RK45,1e-06,1e-06,50,na,na,7.2,0.0,0.479249230721402
OSC,RK45,1e-06,1e-06,50,na,na,7.3,0.0,0.4851627193669528
OSC,RK45,1e-06,1e-06,50,na,na,7.4,0.0,0.4965126543213663
OSC,RK45,1e-06,1e-06,50,na,na,7.5,0.0,0.5130502501779115
OSC,RK45,1e-06,1e-06,50,na,na,7.6,0.0,0.5347091065989802
OSC,RK45,1e-06,1e-06,50,na,na,7.7,0.0,0.5611531498103743
OSC,RK45,1e-06,1e-06,50,na,na,7.8,0.0,0.5911729710969249
OSC,RK45,1e-06,1e-06,50,na,na,7.9,0.0,0.6262718589857426
OSC,RK45,1e-06,1e-06,50,na,na,8.0,0.0,0.6646282304227696
OSC,RK45,1e-06,1e-06,50,na,na,8.1,0.0,0.7053271311569609
OSC,RK45,1e-06,1e-06,50,na,na,8.2,0.0,0.7476648335206336
OSC,RK45,1e-06,1e-06,50,na,na,8.3,0.0,0.7905449446786029
OSC,RK45,1e-06,1e-06,50,na,na,8.4,0.0,0.8323410448365529
OSC,RK45,1e-06,1e-06,50,na,na,8.5,0.0,0.8719169724414421
OSC,RK45,1e-06,1e-06,50,na,na,8.6,0.0,0.9078781313013368
OSC,RK45,1e-06,1e-06,50,na,na,8.7,0.0,0.9386981322835802
OSC,RK45,1e-06,1e-06,50,na,na,8.8,0.0,0.9635091982791936
OSC,RK45,1e-06,1e-06,50,na,na,8.9,0.0,0.9813985954815309
OSC,RK45,1e-06,1e-06,50,na,na,9.0,0.0,0.9917726347126355
OSC,RK45,1e-06,1e-06,50,na,na,9.1,0.0,0.9944927780920136
OSC,RK45,1e-06,1e-06,50,na,na,9.2,0.0,0.9896452505838172
OSC,RK45,1e-06,1e-06,50,na,na,9.3,0.0,0.977717512241322
OSC,RK45,1e-06,1e-06,50,na,na,9.4,0.0,0.9593037329151938
OSC,RK45,1e-06,1e-06,50,na,na,9.5,0.0,0.9353237732505484
OSC,RK45,1e-06,1e-06,50,na,na,9.6,0.0,0.906834484932399
OSC,RK45,1e-06,1e-06,50,na,na,9.7,0.0,0.8746917434457262
