form,a,b,c,omega,phi,N,localisation,hopping,onsite,next onsite,NNN,NNN overtop
MG,10.0,0.1,1.0,11.7,0.0,51.0,0.9043122504737436,-1.4501572645264733,-0.5540330360234236,-0.10261076255693967,0.2723247502634697,-4.9890178585218585
MG,10.0,0.1,1.0,11.7,1.5707963267948966,51.0,0.9043312660406008,-1.4874479174051929,-0.5557322089386662,-0.09259957768798588,0.2901921291477362,-5.016974682228297
MG,10.0,0.1,1.0,11.8,0.0,51.0,0.904319653603952,-1.4723697192053908,-0.647472251481416,-0.15465237259255504,0.2746248106872401,-5.031919498856667
MG,10.0,0.1,1.0,11.8,1.5707963267948966,51.0,0.9043383478187992,-1.508169933324661,-0.6457016606063753,-0.1453529608873948,0.2923722481899068,-5.059847272282673
MG,10.0,0.1,1.0,11.9,0.0,51.0,0.9043258534283471,-1.4933741617669625,-0.7362124399421912,-0.20637423878016709,0.2770984132899572,-5.075074915440046
MG,10.0,0.1,1.0,11.9,1.5707963267948966,51.0,0.904344950984264,-1.5289026990931,-0.7356721508573414,-0.1981093456847549,0.2945564426946769,-5.102719718257705
MG,10.0,0.1,1.0,12.0,0.0,51.0,0.9043318018052364,-1.514933895577902,-0.8269919696655208,-0.25831839139245105,0.2793774079648104,-5.118115173389077
MG,10.0,0.1,1.0,12.0,1.5707963267948966,51.0,0.9043504700762146,-1.549645664612422,-0.8256431029530965,-0.2508684660512083,0.2967445359081493,-5.1455920046683215
MG,10.0,0.1,1.0,12.1,0.0,51.0,0.9043374035620798,-1.5363164274488226,-0.9173176225714286,-0.3102075220350304,0.2818390684055653,-5.161177130194004
MG,10.0,0.1,1.0,12.1,1.5707963267948966,51.0,0.9043555900430316,-1.5703984300306366,-0.9156146649680564,-0.303630212840702,0.29893684987364505,-5.188464211598231
MG,10.0,0.1,1.0,12.2,0.0,51.0,0.9043421148269772,-1.5572938826024152,-1.0059175324078784,-0.3620359494410294,0.2842447653717173,-5.204330625486843
MG,10.0,0.1,1.0,12.2,1.5707963267948966,51.0,0.9043609606252756,-1.5911607581492997,-1.0055870125081845,-0.3563943419673446,0.3011326958701297,-5.231336268653012
MG,10.0,0.1,1.0,12.3,0.0,51.0,0.9043465317614352,-1.5768371657997011,-1.088416685891654,-0.4135585156234519,0.2864971894417377,-5.247815901916573
MG,10.0,0.1,1.0,12.3,1.5707963267948966,51.0,0.9043656491276392,-1.6119323108075754,-1.095560678893945,-0.4091608159371845,0.3033320627413684,-5.274208190854411
MG,10.0,0.1,1.0,12.4,0.0,51.0,0.9043504415775736,-1.6002279268487103,-1.1871419383650137,-0.4660469466220988,0.2889963881998875,-5.290407257178993
MG,10.0,0.1,1.0,12.4,1.5707963267948966,51.0,0.9043690966314232,-1.6327120673215914,-1.185532845275638,-0.4619293328834168,0.3055351499625357,-5.317080126256721
MG,10.0,0.1,1.0,12.5,0.0,51.0,0.9043530504589408,-1.6216070276996557,-1.2774214705182043,-0.5180720009477127,0.2913698890745375,-5.333459300127607
MG,10.0,0.1,1.0,12.5,1.5707963267948966,51.0,0.9043719658414616,-1.6535004679611138,-1.2755065671418622,-0.5146999286531676,0.3077415219979681,-5.359951932197359
MG,10.0,0.1,1.0,12.6,0.0,51.0,0.9043549897923026,-1.6450413433555542,-1.367417918980113,5.339864772331121,0.2940971138391814,0.6195680782647236
MG,10.0,0.1,1.0,12.6,1.5707963267948966,51.0,0.9043738389762408,-1.623275738805114,-1.3650484335048605,5.453133613226122,0.299070915909358,0.6219313575831734
MG,10.0,0.1,1.0,12.7,0.0,51.0,0.9043565254009276,-1.6662747355738434,-1.4573635671168708,5.336599790825097,0.29646437084241256,0.6245649251510881
MG,10.0,0.1,1.0,12.7,1.5707963267948966,51.0,0.904374822969116,-1.6445710174824513,-1.4550347597200797,5.448194758483663,0.301390625738553,0.6268815095356529
MG,10.0,0.1,1.0,12.8,0.0,51.0,0.9043571550673792,-1.6875045880253972,-1.5473071551197204,5.3332941830220895,0.2988329881897545,0.6295600876164439
MG,10.0,0.1,1.0,12.8,1.5707963267948966,51.0,0.9043757238088368,-1.665863724972256,-1.5450211166408525,5.4432542119638505,0.3037110602528516,0.6318314945165993
MG,10.0,0.1,1.0,12.9,0.0,51.0,0.9043574186160064,-1.7087316583360632,-1.6372506690236086,5.329949615844722,0.3012021738163342,0.634553714466651
MG,10.0,0.1,1.0,12.9,1.5707963267948966,51.0,0.9043762775847626,-1.687153909585826,-1.6350074904704983,5.438312028200851,0.30603218503760105,0.6367813310009832
MG,10.0,0.1,1.0,13.0,0.0,51.0,0.9043577624542206,-1.7299564062364599,-1.7271946925804698,5.326566463129488,0.3035702486377391,0.639545911794433
MG,10.0,0.1,1.0,13.0,1.5707963267948966,51.0,0.904376177679908,-1.7084416401826477,-1.724993860507838,5.433368307046083,0.3083539749440674,0.6417310147413482
MG,10.0,0.1,1.0,13.1,0.0,51.0,0.9043574625423229,-1.7511787856353005,-1.8171394876997888,5.323146653110936,0.3059385742075241,0.6445367474977132
MG,10.0,0.1,1.0,13.1,1.5707963267948966,51.0,0.9043759612493614,-1.7297269433223366,-1.8149802475845065,5.428423172518951,0.3106764021960575,0.6466805440155361
MG,10.0,0.1,1.0,13.2,0.0,51.0,0.9043570076510394,-1.77239892773738,-1.907085163688832,5.319690806103381,0.3083067021547634,0.6495262804395664
MG,10.0,0.1,1.0,13.2,1.5707963267948966,51.0,0.9043755944325056,-1.7510098673720385,-1.9049666568637267,5.423476692931197,0.3129994408442332,0.6516299254952806
MG,10.0,0.1,1.0,13.3,0.0,51.0,0.9043569210306872,-1.7936168782903281,-1.997031780932292,5.316200223262178,0.3106745442037199,0.6545145613875036
MG,10.0,0.1,1.0,13.3,1.5707963267948966,51.0,0.9043748429647536,-1.772290457467509,-1.99495309036746,5.418528937019096,0.3153230711242401,0.6565791644713229
MG,10.0,0.1,1.0,13.4,0.0,51.0,0.9043565054266974,-1.8148326992139685,-2.086979351711917,5.312675971950986,0.3130420668538733,0.6595016397352922
MG,10.0,0.1,1.0,13.4,1.5707963267948966,51.0,0.9043744818259044,-1.793568760882745,-2.08493954492073,5.413579966529744,0.3176472655544949,0.6615282681037195
MG,10.0,0.1,1.0,13.5,0.0,51.0,0.9043559230463324,-1.8360464408523256,-2.1769279106966577,5.309119092301726,0.3154092711216276,0.6644875597112366
MG,10.0,0.1,1.0,13.5,1.5707963267948966,51.0,0.9043743117205744,-1.814844822778876,-2.1749260580750174,5.408629864617399,0.3199720012529246,0.666477237238626
MG,10.0,0.1,1.0,13.6,0.0,51.0,0.9043557310151552,-1.8572581437374365,-2.266877390307237,5.305530566629054,0.3177761510413264,0.6694723811645931
MG,10.0,0.1,1.0,13.6,1.5707963267948966,51.0,0.9043736893500822,-1.836118686663304,-2.2649125853381715,5.403678674739026,0.32229724094224793,0.6714260795399462
MG,10.0,0.1,1.0,13.7,0.0,51.0,0.9043554377164004,-1.878467853088056,-2.356827766089811,5.301911391877562,0.32014270571148445,0.6744561267920522
MG,10.0,0.1,1.0,13.7,1.5707963267948966,51.0,0.9043730220825116,-1.8573903829298568,-2.3548991102326156,5.3987264336218725,0.3246230011606111,0.6763748063147347
MG,10.0,0.1,1.0,13.8,0.0,51.0,0.9043546799744494,-1.8996756081267605,-2.446779029667104,5.298262492803937,0.3225089372386889,0.6794388314255583
MG,10.0,0.1,1.0,13.8,1.5707963267948966,51.0,0.9043724308128556,-1.8786599641871145,-2.4448856565923207,5.393773190689927,0.3269492490190229,0.6813234169031301
MG,10.0,0.1,1.0,13.9,0.0,51.0,0.9043542989725846,-1.9208814441484918,-2.5367311651602824,5.294584756296749,0.3248748560205576,0.6844205299975139
MG,10.0,0.1,1.0,13.9,1.5707963267948966,51.0,0.9043715179585524,-1.8999274715678525,-2.5348722299390642,5.388819042687645,0.3292759638824911,0.6862719083155419
MG,10.0,0.1,1.0,14.0,0.0,51.0,0.9043538932032702,-1.9420854227666968,-2.6266841426809493,5.290879027323308,0.32724046231874604,0.6894012629572778
MG,10.0,0.1,1.0,14.0,1.5707963267948966,51.0,0.9043707784204844,-1.9211929369404888,-2.624858832275013,5.3838640401339015,0.3316031285195307,0.6912202838352327
MG,10.0,0.1,1.0,14.1,0.0,51.0,0.904353134994365,-1.9632875461925905,-2.716637949045809,5.287146143742818,0.3296057530874303,0.6943810636814363
MG,10.0,0.1,1.0,14.1,1.5707963267948966,51.0,0.9043703864561016,-1.9424563961456007,-2.7148454638325106,5.378908223449988,0.3339307270613984,0.696168547820936
MG,10.0,0.1,1.0,14.2,0.0,51.0,0.9043526989113712,-1.9844878461614712,-2.8065925853124014,5.283386908502061,0.33197073402702065,0.6993599614694958
MG,10.0,0.1,1.0,14.2,1.5707963267948966,51.0,0.9043697602120376,-1.96371788610277,-2.8048321466637733,5.373951643364087,0.3362587440809095,0.701116702311315
MG,10.0,0.1,1.0,14.3,0.0,51.0,0.9043523212284436,-2.005686357230199,-2.8965480174729885,5.2796020855033845,0.3343354117950167,0.7043379874675954
MG,10.0,0.1,1.0,14.3,1.5707963267948966,51.0,0.9043690555883566,-1.9849774363546453,-2.8948188707452176,5.368994339583958,0.3385871762172436,0.70606475027469
MG,10.0,0.1,1.0,14.4,0.0,51.0,0.9043515885504628,-2.0268831116669186,-2.9865041918356225,5.275792403555939,0.3366997934441406,0.7093151744263368
MG,10.0,0.1,1.0,14.4,1.5707963267948966,51.0,0.9043684670561508,-2.006235088444772,-2.9848056025903063,5.364036328127081,0.3409159884511965,0.7110127000571276
MG,10.0,0.1,1.0,14.5,0.0,51.0,0.9043509719116904,-2.0480781445247374,-3.0764610977072864,5.271958568918391,0.33906388459696224,0.7142915543522369
MG,10.0,0.1,1.0,14.5,1.5707963267948966,51.0,0.9043676093019928,-2.0274908725661325,-3.0747923543516875,5.359077654486444,0.3432451786882707,0.7159605528791685
MG,10.0,0.1,1.0,14.6,0.0,51.0,0.9043505566956906,-2.069271487792337,-3.1664187178441945,5.268101262371343,0.3414276918936052,0.7192671565102039
MG,10.0,0.1,1.0,14.6,1.5707963267948966,51.0,0.9043667823381852,-2.0487448196461364,-3.1647791287682687,5.3541183511019526,0.34557473412105355,0.7209083127137345
MG,10.0,0.1,1.0,14.7,0.0,51.0,0.9043498382371512,-2.0904631757692,-3.256377032180453,5.264221174731053,0.3437912221540244,0.7242419917383808
MG,10.0,0.1,1.0,14.7,1.5707963267948966,51.0,0.9043663509669462,-2.0699969573765618,-3.2547659208334907,5.349158436321088,0.3479046417631083,0.7258559868280091
MG,10.0,0.1,1.0,14.8,0.0,51.0,0.9043493691614592,-2.111653237176174,-3.3463360249697787,5.2603189395941605,0.34615448430995155,0.7292160827653508
MG,10.0,0.1,1.0,14.8,1.5707963267948966,51.0,0.9043658111116452,-2.0912473291206437,-3.3447527480443378,5.3441979473576655,0.3502348900752846,0.7308035706718597
MG,10.0,0.1,1.0,14.9,0.0,51.0,0.9043490386466374,-2.1328417058579805,-3.4362956786844387,5.256395159014428,0.3485174817894665,0.7341894580035738
MG,10.0,0.1,1.0,14.9,1.5707963267948966,51.0,0.9043650365315772,-2.112495957968918,-3.4347396057684554,5.339236950695642,0.3525654706671001,0.7357510639365835
MG,10.0,0.1,1.0,15.0,0.0,51.0,0.9043484054030766,-2.1540286314437767,-3.526255982751917,5.2524504241536984,0.3508802202721387,0.7391621405221089
MG,10.0,0.1,1.0,15.0,1.5707963267948966,51.0,0.9043644499981168,-2.133742873649776,-3.5247265120066698,5.334275479772758,0.3548963721883421,0.7406984680778258
MG,10.0,0.1,1.0,15.1,0.0,51.0,0.904347684725641,-2.1752140168285847,-3.616216932112552,5.248485330655805,0.3532427043029771,0.7441341484032958
MG,10.0,0.1,1.0,15.1,1.5707963267948966,51.0,0.9043637612697198,-2.15498810383955,-3.614713469841672,5.3293135593489085,0.3572275841774513,0.7456457854530133
MG,10.0,0.1,1.0,15.2,0.0,51.0,0.9043472686038756,-2.196397886667865,-3.706178469202947,5.244500427600126,0.35560493836203205,0.7491055072239587
MG,10.0,0.1,1.0,15.2,1.5707963267948966,51.0,0.9043629062536016,-2.176231668540763,-3.7047004440472135,5.324351197730763,0.3595590978656805,0.7505930204138895
MG,10.0,0.1,1.0,15.3,0.0,51.0,0.9043467198290458,-2.217580272884051,-3.7961405866758815,5.240496246685259,0.3579669271037526,0.7540762356135748
MG,10.0,0.1,1.0,15.3,1.5707963267948966,51.0,0.904362384491886,-2.197473596779708,-3.794687443090968,5.319388419787663,0.3618909042785596,0.7555401748697315
MG,10.0,0.1,1.0,15.4,0.0,51.0,0.90434620304481,-2.238761202521537,-3.8861032755095084,5.236473303953862,0.3603286824572435,0.7590463475278462
MG,10.0,0.1,1.0,15.4,1.5707963267948966,51.0,0.9043619338965244,-2.218713924232907,-3.884674466356613,5.314425251203853,0.3642229994008646,0.7604872532255855
MG,10.0,0.1,1.0,15.5,0.0,51.0,0.9043457836807334,-2.2672508786530092,-3.976066827006628,5.262803426013329,0.3633886476098617,0.7640158886585452
MG,10.0,0.1,1.0,15.5,1.5707963267948966,51.0,0.9043612121391428,-2.2399526745411387,-3.974661518839657,5.309461708744262,0.36655536021109225,0.7654342567081927
MG,10.0,0.1,1.0,15.6,0.0,51.0,0.9043452319739096,-2.2883351469156743,-4.066030613440049,5.258354786235137,0.3657419134597511,0.7689848386879882
MG,10.0,0.1,1.0,15.6,1.5707963267948966,51.0,0.904360615767864,-2.2611898737827567,-4.064648600723559,5.304497819165489,0.3688879871156058,0.7703811871312661
MG,10.0,0.1,1.0,15.7,0.0,51.0,0.9043446722504476,-2.3022955520264845,-4.155994629852517,5.224296783161456,0.36741256129093147,0.7739532154257395
MG,10.0,0.1,1.0,15.7,1.5707963267948966,51.0,0.9043600416139054,-2.2824255439047296,-4.154635707492497,5.299533591137876,0.3712208714700089,0.775328049416261
MG,10.0,0.1,1.0,15.8,0.0,51.0,0.904344310604282,-2.3234709448022137,-4.24595946084212,5.22020361646541,0.3697734090228344,0.7789210680372013
MG,10.0,0.1,1.0,15.8,1.5707963267948966,51.0,0.90435926366599,-2.3036597088375257,-4.244622839109172,5.294569046797505,0.3735540056755744,0.7802748451068662
MG,10.0,0.1,1.0,15.9,0.0,51.0,0.9043438753750312,-2.3446450208087524,-4.335924798760791,5.216094036910836,0.3721340430287207,0.7838883909464989
MG,10.0,0.1,1.0,15.9,1.5707963267948966,51.0,0.9043586528473694,-2.3248923960675585,-4.334610020154717,5.2896042039117335,0.3758873802964024,0.7852215709633461
MG,10.0,0.1,1.0,16.0,0.0,51.0,0.9043432319185772,-2.3658178097091156,-4.425890655816782,5.211968457138523,0.3744944661753353,0.7888551972698461
MG,10.0,0.1,1.0,16.0,1.5707963267948966,51.0,0.9043582323687296,-2.346123633227606,-4.4245972582663935,5.284639116011482,0.3782209921874125,0.7901682267844068
MG,10.0,0.1,1.0,16.1,0.0,51.0,0.9043429651845656,-2.3937625573281065,-4.515857258014059,5.2359689788683035,0.37750684185002337,0.7938215262264962
MG,10.0,0.1,1.0,16.1,1.5707963267948966,51.0,0.9043575300944646,-2.3673534366611952,-4.514584509611543,5.279673777677406,0.3805548343355548,0.7951148170597286
MG,10.0,0.1,1.0,16.2,0.0,51.0,0.9043425739194416,-2.4148491276349904,-4.605824021844121,5.23146500720194,0.3798595694559781,0.7987873512707758
MG,10.0,0.1,1.0,16.2,1.5707963267948966,51.0,0.904356846025664,-2.3885818284450338,-4.604571782013063,5.274708204450926,0.3828889000029398,0.8000613434367773
MG,10.0,0.1,1.0,16.3,0.0,51.0,0.904341958488718,-2.4293286670692966,-4.695790967313963,5.199499683687064,0.38157453409916575,0.8037526927631496
MG,10.0,0.1,1.0,16.3,1.5707963267948966,51.0,0.9043563581679499,-2.4098088303104688,-4.694559080250556,5.269742411433,0.3852231827551161,0.8050078074576451
MG,10.0,0.1,1.0,16.4,0.0,51.0,0.9043415412138256,-2.4504964968429523,-4.785758620425704,5.195314088744988,0.3839342749918702,0.8087175913067512
MG,10.0,0.1,1.0,16.4,1.5707963267948966,51.0,0.90435566590948,-2.431034463567673,-4.784546406880926,5.264776413046534,0.3875576764854125,0.8099542105995385
MG,10.0,0.1,1.0,16.5,0.0,51.0,0.9043411617570783,-2.4716631700158302,-4.875726702915137,5.191114405514104,0.3862937185558341,0.8136820454928014
MG,10.0,0.1,1.0,16.5,1.5707963267948966,51.0,0.904354996753431,-2.4522587480114635,-4.87453377361372,5.259810169156909,0.3898923761584506,0.8149005499253591
MG,10.0,0.1,1.0,16.6,0.0,51.0,0.9043405068889182,-2.4928286876697547,-4.965695204657955,5.186900992565876,0.3886529782134329,0.8186460673818586
MG,10.0,0.1,1.0,16.6,1.5707963267948966,51.0,0.9043545831983624,-2.47348170626123,-4.964521160068831,5.254843800460077,0.3922272744570264,0.8198468354268968
MG,10.0,0.1,1.0,16.7,0.0,51.0,0.904340130730303,-2.5139930719020085,-5.055664115481644,5.182674192511412,0.39101205908893816,0.8236096685810715
MG,10.0,0.1,1.0,16.7,1.5707963267948966,51.0,0.9043540153357286,-2.4947033573294366,-5.054508576702355,5.249877266013788,0.3945623669963861,0.8247930641496493
MG,10.0,0.1,1.0,16.8,0.0,51.0,0.9043397698776368,-2.535156341669284,-5.145633437744018,5.178434296828536,0.3933709635355641,0.8285728648484748
MG,10.0,0.1,1.0,16.8,1.5707963267948966,51.0,0.9043533564399752,-2.515923720839141,-5.144496023414897,5.244910577931594,0.3968976486388604,0.8297392373695376
MG,10.0,0.1,1.0,16.9,0.0,51.0,0.9043392008950608,-2.5563148156087485,-5.2356031428053065,5.1742614745366815,0.3957446497656504,0.8335356598836021
MG,10.0,0.1,1.0,16.9,1.5707963267948966,51.0,0.9043528854754032,-2.5371428163197898,-5.234483499851146,5.23994374770035,0.3992331144064469,0.8346853563946686
MG,10.0,0.1,1.0,17.0,0.0,51.0,0.904338879582324,-2.5774760385937667,-5.325573258358399,5.1699954134690085,0.3981028009439012,0.8384980706649655
MG,10.0,0.1,1.0,17.0,1.5707963267948966,51.0,0.9043522714155138,-2.5583606617911663,-5.324471033989925,5.234976779042532,0.4015687588294787,0.8396314260916351
MG,10.0,0.1,1.0,17.1,0.0,51.0,0.9043384492329464,-2.598625851725868,-5.4155437360594405,5.1656350404250615,0.40047766155366027,0.8434600953248493
MG,10.0,0.1,1.0,17.1,1.5707963267948966,51.0,0.9043515956645533,-2.5795772643019066,-5.4144585922382715,5.230009696978106,0.4039045776871307,0.8445774405086923
MG,10.0,0.1,1.0,17.2,0.0,51.0,0.9043378602796616,-2.619785105155192,-5.505514563066361,5.161346020973136,0.4028353215006612,0.8484217547141327
MG,10.0,0.1,1.0,17.2,1.5707963267948966,51.0,0.9043511945863728,-2.600792645636234,-5.504446180698347,5.225042487857407,0.40624056340056425,0.8495234026749902
MG,10.0,0.1,1.0,17.3,0.0,51.0,0.9043374638059724,-2.6409433382102003,-5.595485739178917,5.157045424047783,0.40519284100125996,0.8533830531509993
MG,10.0,0.1,1.0,17.3,1.5707963267948966,51.0,0.9043507272351324,-2.622006838139923,-5.594433788744649,5.220075182479794,0.4085767170740276,0.8544693156433524
MG,10.0,0.1,1.0,17.4,0.0,51.0,0.9043372701410236,-2.662100581545585,-5.685457256257823,5.152733523780085,0.4075502192684702,0.8583440005599658
MG,10.0,0.1,1.0,17.4,1.5707963267948966,51.0,0.9043500966055328,-2.643219856501128,-5.684421419359832,5.2151077865037365,0.4109130334608316,0.8594151804504929
MG,10.0,0.1,1.0,17.5,0.0,51.0,0.9043368130166596,-2.683256845923136,-5.7754291068793036,5.14841058727733,0.409907460984774,0.8633046075568832
MG,10.0,0.1,1.0,17.5,1.5707963267948966,51.0,0.9043496457473628,-2.6644317159660766,-5.774409078810969,5.2101403042691485,0.4132495086585577,0.8643609961942529
MG,10.0,0.1,1.0,17.6,0.0,51.0,0.9043362894482012,-2.7044121489668007,-5.865401285565834,5.1440768824106335,0.4122645661826069,0.8682648815873624
MG,10.0,0.1,1.0,17.6,1.5707963267948966,51.0,0.9043491509438314,-2.6856424332688857,-5.864396762915548,5.205172757750288,0.4155861380981421,0.8693067666059563
MG,10.0,0.1,1.0,17.7,0.0,51.0,0.9043360176868176,-2.7255665071639865,-5.955373786512469,5.139732655703809,0.41462153728562345,0.8732248290365442
MG,10.0,0.1,1.0,17.7,1.5707963267948966,51.0,0.9043484999498418,-2.7068520205087108,-5.954384476572795,5.2002051523918915,0.4179229219671366,0.8742524903116651
MG,10.0,0.1,1.0,17.8,0.0,51.0,0.9043356562860532,-2.7467199249705643,-6.0453466015914525,5.135378167180212,0.4169784515728481,0.8781844610997063
MG,10.0,0.1,1.0,17.8,1.5707963267948966,51.0,0.9043480784639908,-2.728060498626858,-6.0443722174208165,5.195237485529181,0.4202598481309657,0.8791981698521067
MG,10.0,0.1,1.0,17.9,0.0,51.0,0.904335195781452,-2.7678818631842583,-6.135319722502289,5.1310883421019735,0.4193197771131785,0.8831437910307972
MG,10.0,0.1,1.0,17.9,1.5707963267948966,51.0,0.9043477099228554,-2.749267880454877,-6.134359986623894,5.190269768674104,0.42259691739757416,0.884143805399736
MG,10.0,0.1,1.0,18.0,0.0,51.0,0.9043349626964988,-2.7944504664632417,-6.225293391075097,5.149141407206503,0.42219659374914575,0.8881028375382942
MG,10.0,0.1,1.0,18.0,1.5707963267948966,51.0,0.9043471323248896,-2.7704741812061493,-6.224347784051019,5.185302008451272,0.4249341263525985,0.8890893978625232
MG,10.0,0.1,1.0,18.1,0.0,51.0,0.9043346249540548,-2.8155292999408195,-6.315267115081954,5.14450482389929,0.4245739597954349,0.8930615626412081
MG,10.0,0.1,1.0,18.1,1.5707963267948966,51.0,0.9043466769444354,-2.7916794170475745,-6.31433561772274,5.180334214314301,0.42727147178761504,0.8940349478808645
MG,10.0,0.1,1.0,18.2,0.0,51.0,0.9043341696393732,-2.836620338814613,-6.40524115688413,5.139866958189558,0.4269249297591707,0.8980200066655305
MG,10.0,0.1,1.0,18.2,1.5707963267948966,51.0,0.9043462874500412,-2.81288360471223,-6.404323503815008,5.175366398967434,0.4296089506084979,0.8989804555939044
MG,10.0,0.1,1.0,18.3,0.0,51.0,0.9043339847059424,-2.852485357261505,-6.495215227369408,5.113463169077104,0.4287357344874097,0.9029781669351622
