form,rtol,a,omega,phi,N,hopping,hopping back,onsite,next onsite,NNN overtop,NNN star,NNN square
SS-p,1e-11,35.0,11.3,0.4487989505128276,51,(0.2929528306617001-0.0019579885718548212j),(0.29295283066970634+0.0019579885822282664j),(0.06036693886461117-1.3247531370497168e-10j),(-0.029882454825242665-1.9267751408434653e-11j),(-0.02988245482522767-1.4499468360933832e-11j),(-0.0511749143023923-0.03986352990157437j),(-0.05117491430301703+0.03986352984177699j)
SS-p,1e-11,35.0,11.4,0.4487989505128276,51,(0.2846388294772651-0.001861135115247839j),(0.2846388294853697+0.0018611351263155829j),(0.06007337880143131-1.3551846797521527e-10j),(-0.029735726630277282-1.934565085231509e-11j),(-0.029735726630292947-1.4670960670151603e-11j),(-0.052382269107750595-0.039357499699212296j),(-0.05238226910831048+0.03935749963944236j)
SS-p,1e-11,35.0,11.5,0.4487989505128276,51,(0.27620486451069426-0.0017576226146976681j),(0.2762048645189855+0.0017576226263956163j),(0.059594149577036744-1.3895051081957988e-10j),(-0.029494792754202834-1.9476262612674082e-11j),(-0.029494792754239496-1.427241187245099e-11j),(-0.05351924019120304-0.03885201668450895j),(-0.053519240191869315+0.03885201662423242j)
SS-p,1e-11,35.0,11.6,0.4487989505128276,51,(0.26766433204404133-0.0016480452094980308j),(0.2676643320524777+0.0016480452215016927j),(0.05894037188894877-1.4290307825959303e-10j),(-0.029165381614319176-1.9486621476260162e-11j),(-0.029165381614304223-1.516108255919563e-11j),(-0.0545887126626725-0.03834768759809564j),(-0.05458871266331612+0.03834768753803574j)
SS-p,1e-11,35.0,11.7,0.4487989505128276,51,(0.2590297515492708-0.0015329841608865136j),(0.25902975155777147+0.0015329841732508037j),(0.058122966348512696-1.462095288590204e-10j),(-0.028753108742288275-1.9457541875409548e-11j),(-0.028753108742265197-1.597640745898321e-11j),(-0.055593479449641894-0.0378450604495697j),(-0.05559347945021547+0.03784506039016264j)
SS-p,1e-11,35.0,11.8,0.4487989505128276,51,(0.25031281867760974-0.0014130050987613413j),(0.250312818686444+0.001413005111980864j),(0.05715261226466937-1.5103217461398533e-10j),(-0.02826345676467495-1.9506003114620377e-11j),(-0.02826345676467797-1.458812151293111e-11j),(-0.05653624061339477-0.037344629287674964j),(-0.0565362406140034+0.03734462922701199j)
SS-p,1e-11,35.0,11.9,0.4487989505128276,51,(0.24152445570374384-0.0012886557889439237j),(0.24152445571275233+0.0012886558029610307j),(0.05603971400378848-1.5526611940597235e-10j),(-0.027701759198349746-1.951541624508563e-11j),(-0.027701759198396275-1.5310474446572416e-11j),(-0.05741960335102573-0.03684683861080959j),(-0.05741960335178412+0.03684683855027435j)
SS-p,1e-11,35.0,12.0,0.4487989505128276,51,(0.2326748594658182-0.0011604643742908205j),(0.23267485947515043+0.0011604643887070387j),(0.05479437405722935-1.6036248023931776e-10j),(-0.02707318760853435-1.957558421011678e-11j),(-0.02707318760838174-1.4897789625355466e-11j),(-0.058246082560788004-0.036352087454595616j),(-0.05824608256156187+0.03635208739385881j)
SS-p,1e-11,35.0,12.1,0.4487989505128276,51,(0.2237735467178606-0.0010289380112137175j),(0.22377354672733418+0.001028938026334525j),(0.05342637195046144-1.6555060794454235e-10j),(-0.026382741690975185-1.9599505401220193e-11j),(-0.0263827416909905-1.522131108613044e-11j),(-0.059018101895674885-0.03586073315479614j),(-0.05901810189627825+0.03586073309420479j)
SS-p,1e-11,35.0,12.2,0.4487989505128276,51,(0.2148293969966285-0.0008945618758575552j),(0.2148293970064626+0.0008945618918371478j),(0.05194514829182962-1.7091438681005044e-10j),(-0.025635241921734893-1.9538705662041567e-11j),(-0.025635241921558867-1.516691187405052e-11j),(-0.05973799518183077-0.03537309482641907j),(-0.059737995182661804+0.03537309476570936j)
SS-p,1e-11,35.0,12.3,0.4487989505128276,51,(0.2058506930108964-0.0007577984737333066j),(0.20585069302093859+0.0007577984914145242j),(0.050359793267353584-1.7746185076994436e-10j),(-0.024835324422212663-1.9645715874636368e-11j),(-0.024835324422334847-1.480475039415827e-11j),(-0.06040800815351087-0.03488945655677461j),(-0.06040800815427675+0.03488945649534695j)
SS-p,1e-11,35.0,12.4,0.4487989505128276,51,(0.19684515867445934-0.0006190872244918807j),(0.19684515868488947+0.000619087242623606j),(0.04867903902511166-1.8315673630531215e-10j),(-0.02398743774668662-1.9606644298783352e-11j),(-0.023987437746947123-1.3049599907779908e-11j),(-0.061030300436772975-0.0344100703684259j),(-0.06103030043742857+0.03441007030691885j)
SS-p,1e-11,35.0,12.5,0.4487989505128276,51,(0.18781999481157963-0.0004788442714867003j),(0.1878199948222295+0.00047884429057437616j),(0.04691125537845681-1.8920910498099186e-10j),(-0.023095841308967757-1.9641623348849752e-11j),(-0.02309584130895876-1.4346657009689637e-11j),(-0.06160694771925247-0.033935158914894806j),(-0.061606947720101085+0.033935158854163254j)
SS-p,1e-11,35.0,12.6,0.4487989505128276,51,(0.17878191267824403-0.0003374624983615848j),(0.1787819126894354+0.0003374625184159666j),(0.04506444836805995-1.9751758735531144e-10j),(-0.02216460522687673-1.9600965485132298e-11j),(-0.022164605226883894-1.2873460394419667e-11j),(-0.06213994404716598-0.033464917987815215j),(-0.06213994404786248+0.033464917926831005j)
SS-p,1e-11,35.0,12.7,0.4487989505128276,51,(0.1697371653791608-0.00019531170504410306j),(0.16973716539058037+0.0001953117268361157j),(0.04314626126187763-2.0490704445708108e-10j),(-0.02119761135262544-1.962126463940945e-11j),(-0.021197611352443607-1.5450439925419565e-11j),(-0.06263120424919412-0.03299951880168737j),(-0.06263120425041586+0.032999518741212944j)
SS-p,1e-11,35.0,12.8,0.4487989505128276,51,(0.16069157727565472-5.2738933231925855e-05j),(0.1606915772874722+5.273895659655553e-05j),(0.04116397761989388-2.1211592898806586e-10j),(-0.02019855531256581-1.9721444307492742e-11j),(-0.020198555312548015-1.2947820886310022e-11j),(-0.06308256640387871-0.032539110103393026j),(-0.06308256640489902+0.03253911004310481j)
SS-p,1e-11,35.0,12.9,0.4487989505128276,51,(0.15165057152325478+8.993109949350514e-05j),(0.15165057153535172-8.993107545517132e-05j),(0.039124526091677804-2.191809234108888e-10j),(-0.019170949391131852-1.969076190944404e-11j),(-0.01917094939139665-1.516923642189171e-11j),(-0.06349579436708451-0.03208382010420447j),(-0.06349579436853678+0.03208382004531708j)
SS-p,1e-11,35.0,13.0,0.4487989505128276,51,(0.1426191957943062+0.00023239546352380597j),(0.14261919580629584-0.00023239543927752737j),(0.0370344866425035-2.2799373326776173e-10j),(-0.01811812610214629-1.981416240428127e-11j),(-0.01811812610254814-1.763035949148398e-11j),(-0.06387258029505861-0.03163375825559313j),(-0.06387258029529806+0.03163375819970027j)
SS-p,1e-11,35.0,13.1,0.4487989505128276,51,(0.13360214634544187+0.00037437240869062083j),(0.13360214635812281-0.0003743723820637465j),(0.03490009798898117-2.3595861375902416e-10j),(-0.017043242330614508-1.9795835739176937e-11j),(-0.017043242330892217-1.1957470844992902e-11j),(-0.06421454719143013-0.031189016883051528j),(-0.0642145471922099+0.03118901682610399j)
SS-p,1e-11,35.0,13.2,0.4487989505128276,51,(0.12460379048229064+0.0005156006792700479j),(0.12460379049429753-0.0005156006537382282j),(0.03272726596451027-2.4352713422215455e-10j),(-0.015949283927372028-1.975684876941017e-11j),(-0.01594928392985223-2.6991929945547096e-11j),(-0.06452325139779455-0.030749672669587218j),(-0.06452325139787288+0.03074967261957923j)
SS-p,1e-11,35.0,13.3,0.4487989505128276,51,(0.11562818754462646+0.0006558388086646202j),(0.11562818755705781-0.0006558387831583565j),(0.030521572679575698-2.5220737651099334e-10j),(-0.014839070677115977-1.9864791515204206e-11j),(-0.014839070676141947-2.995723011280094e-11j),(-0.06480018508930499-0.030315788051135283j),(-0.06480018508882852+0.030315788005682444j)
SS-p,1e-11,35.0,13.4,0.4487989505128276,51,(0.10667910850649237+0.0007948643548881668j),(0.10667910852094468-0.0007948643294487662j),(0.028288286263260968-2.605520244003401e-10j),(-0.013715261504212123-2.0007846662524642e-11j),(-0.013715261494546101-1.956182454966849e-11j),(-0.06504677870880166-0.029887412458492166j),(-0.06504677870867147+0.02988741241694566j)
SS-p,1e-11,35.0,13.5,0.4487989505128276,51,(0.09776005427450485+0.0009324731175399809j),(0.09776005428835706-0.0009324730925855257j),(0.02603237104226375-2.6843736955495245e-10j),(-0.012580359917523622-1.9978407478188262e-11j),(-0.012580359888511784-2.2325633514385858e-11j),(-0.0652644033313041-0.029464583468171556j),(-0.06526440332846933+0.029464583427346744j)
SS-p,1e-11,35.0,13.6,0.4487989505128276,51,(0.08887427275527297+0.001068478358824905j),(0.08887427276828053-0.0010684783254536478j),(0.02375849806086943-2.756802737480246e-10j),(-0.011436719496191225-2.004074923696556e-11j),(-0.01143671949769004-2.1713952049333887e-11j),(-0.06545437303226745-0.029047327891657884j),(-0.0654543730330735+0.029047327845584565j)
SS-p,1e-11,35.0,13.7,0.4487989505128276,51,(0.08002477480816467+0.0012027099693705731j),(0.08002477482274277-0.0012027099356023835j),(0.021471055781199323-2.844005586588594e-10j),(-0.01028654975598212-2.0163311600370474e-11j),(-0.010286549751140708-2.1228493852310663e-11j),(-0.06561794709698415-0.0286356626986355j),(-0.06561794709932521+0.028635662656066475j)
SS-p,1e-11,35.0,13.8,0.4487989505128276,51,(0.07121434913679095+0.0013350137039350313j),(0.07121434915309954-0.0013350136639209177j),(0.0191741609272502-2.906677979905292e-10j),(-0.00913192154391453-2.0110728724312127e-11j),(-0.009131921543543524+1.948843469683467e-12j),(-0.06575633228152324-0.028229595979659024j),(-0.06575633228529534+0.02822959593659795j)
SS-p,1e-11,35.0,13.9,0.4487989505128276,51,(0.062445576183451756+0.0014652503409504185j),(0.06244557619868236-0.0014652503154042595j),(0.01687166933385488-2.9880638848650554e-10j),(-0.007974772933000435-2.016975351502925e-11j),(-0.00797477291727312-7.117806160815034e-11j),(-0.06587068487405151-0.02782912767801776j),(-0.06587068487705833+0.027829127656694156j)
SS-p,1e-11,35.0,14.0,0.4487989505128276,51,(0.053720841104047186+0.0015932949616618008j),(0.053720841119433434-0.0015932949226298947j),(0.014567186773511829-3.056973493786863e-10j),(-0.006816914702182344-2.019828082445739e-11j),(-0.006816914703279785+6.121647875901995e-13j),(-0.06596211281456091-0.02743425045455144j),(-0.06596211281438216+0.027434250425907955j)
SS-p,1e-11,35.0,14.1,0.4487989505128276,51,(0.045042345912702994+0.0017190360805129715j),(0.04504234592768294-0.0017190360411745327j),(0.012264079687671776-3.1188170102058876e-10j),(-0.005660036099089105-2.0216960766459987e-11j),(-0.005660036098689033-1.5467211137884337e-11j),(-0.0660316776311339-0.027044950247065314j),(-0.06603167763147802+0.027044950223185447j)
SS-p,1e-11,35.0,14.2,0.4487989505128276,51,(0.03641212080415955+0.001842374967683422j),(0.036412120819893985-0.0018423749258409342j),(0.009965485773138456-3.161679000204809e-10j),(-0.004505710157128716-2.019356334884132e-11j),(-0.004505710156627818-2.1683759212274402e-12j),(-0.06608039638761175-0.026661207005347992j),(-0.06608039638924618+0.026661206983481234j)
SS-p,1e-11,35.0,14.3,0.4487989505128276,51,(0.027832034738376893+0.001963224878154698j),(0.027832034753951018-0.0019632248363257686j),(0.007674324385111243-3.2156766702554074e-10j),(-0.0033553991713539642-2.0161976254239026e-11j),(-0.0033553991695220477-1.2762595986736042e-11j),(-0.06610924353078639-0.0262829952267077j),(-0.06610924353252248+0.026282995210266738j)
SS-p,1e-11,35.0,14.4,0.4487989505128276,51,(0.01930380535962907+0.00208151033765603j),(0.01930380537488332-0.0020815102945585286j),(0.0053933067224316-3.2646226997765093e-10j),(-0.002210459928179165-2.0113286209444948e-11j),(-0.0022104599286097096-1.2503488397950425e-11j),(-0.0661191526404558-0.02591028449643873j),(-0.06611915264203341+0.02591028448471178j)
SS-p,1e-11,35.0,14.5,0.4487989505128276,51,(0.010829008247308453+0.002197166452579698j),(0.010829008262617878-0.002197166407642284j),(0.0031249457744272164-3.3295512332463806e-10j),(-0.0010721488497764733-2.012443689391533e-11j),(-0.001072148850244304-1.4293010463616491e-11j),(-0.06611101816006318-0.025543039986017427j),(-0.06611101816224875+0.025543039977500587j)
SS-p,1e-11,35.0,14.6,0.4487989505128276,51,(0.0024090855876357127+0.0023101382414502433j),(0.0024090856029948876-0.0023101381955826245j),(0.0008715659993162002-3.3467506766133095e-10j),(5.837304288995564e-05-2.0000248195728145e-11j),(5.83730434696717e-05-1.2480778938272121e-11j),(-0.06608569701928321-0.025181222884928293j),(-0.06608569702057362+0.025181222883538478j)
SS-p,1e-11,35.0,14.7,0.4487989505128276,51,(-0.005954645705396564+0.0024203799813437544j),(-0.005954645690510933-0.002420379935267933j),(-0.0013646872758627125-3.38341229599165e-10j),(0.0011800352972420392-1.997451090929364e-11j),(0.0011800352974514637-1.9613751859450933e-11j),(-0.06604401021805947-0.024824790837315536j),(-0.06604401021943626+0.024824790841890983j)
SS-p,1e-11,35.0,14.8,0.4487989505128276,51,(-0.014260986412584208+0.0025278546131570125j),(-0.014260986397168291-0.0025278545650980876j),(-0.0035818387513603745-3.41171376956953e-10j),(0.002291853348724263-1.9920674795745318e-11j),(0.002291853349812134-9.36563555323044e-12j),(-0.06598674432294463-0.024473698294108982j),(-0.06598674432458834+0.024473698304024766j)
SS-p,1e-11,35.0,14.9,0.4487989505128276,51,(-0.02250884787945022+0.0026325331315626022j),(-0.02250884786448675-0.0026325330826507867j),(-0.005778074349698021-3.434638810341506e-10j),(0.0033929240235505732-1.9835879016694058e-11j),(0.0033929240247582843-1.7565102818843905e-11j),(-0.06591465291978099-0.02412789687747087j),(-0.06591465292123913+0.024127896892717805j)
SS-p,1e-11,35.0,15.0,0.4487989505128276,51,(-0.030697245340089042+0.002734394028739772j),(-0.030697245325244638-0.002734393978851222j),(-0.0079517327174946-3.429408254769506e-10j),(0.004482421182785804-1.967362475123066e-11j),(0.004482421181947409-8.777574467072983e-12j),(-0.06582845802107617-0.023787335707038854j),(-0.06582845802345529+0.023787335724803127j)
SS-p,1e-11,35.0,15.1,0.4487989505128276,51,(-0.03882529166383561+0.0028334227443770257j),(-0.03882529164979031-0.002833422693549895j),(-0.010101297041264347-3.442778683665493e-10j),(0.005559591536303574-1.9512625260889743e-11j),(0.005559591536229647-2.6379462540710263e-11j),(-0.06572885133823422-0.02345196165244374j),(-0.06572885133946527+0.023451961677375066j)
SS-p,1e-11,35.0,15.2,0.4487989505128276,51,(-0.04689219148829535+0.0029296111583161193j),(-0.04689219147261162-0.0029296111076154985j),(-0.012225387174909386-3.4349837384206605e-10j),(0.006623750632056641-1.9292816489092424e-11j),(0.006623750637542863-9.514316901240831e-12j),(-0.06561649562247887-0.023121719667405453j),(-0.06561649562352731+0.023121719697560945j)
SS-p,1e-11,35.0,15.3,0.4487989505128276,51,(-0.054897235711046724+0.0030229571130694424j),(-0.05489723569769076-0.003022957062715024j),(-0.014322752072186558-3.438730368163223e-10j),(0.007674279014595539-1.9179195516011848e-11j),(0.007674279015233914-3.1027782316597196e-11j),(-0.06549202581951874-0.02279655296873106j),(-0.06549202582096178+0.022796553003101627j)
SS-p,1e-11,35.0,15.4,0.4487989505128276,51,(-0.06283979631676123+0.0031134639374756287j),(-0.0628397963027788-0.003113463886161988j),(-0.016392262535024137-3.3951338355292515e-10j),(0.008710618473179325-1.8919258004353984e-11j),(0.008710618478587243-2.4149269330431752e-11j),(-0.06535605028950668-0.02247640331166216j),(-0.06535605028970023+0.022476403352182876j)
SS-p,1e-11,35.0,15.5,0.4487989505128276,51,(-0.07071932151692022+0.003201140008430834j),(-0.07071932150392726-0.00320113997144051j),(-0.018432904256046-3.366388695580369e-10j),(0.009732268570358346-1.86838942394622e-11j),(0.009732268584965661-8.185136917849122e-11j),(-0.06520915187281323-0.022161211178073268j),(-0.06520915187415302+0.02216121120436177j)
SS-p,1e-11,35.0,15.6,0.4487989505128276,51,(-0.07853533117322556+0.00328599835692895j),(-0.07853533115722676-0.0032859983098039447j),(-0.020443771171435393-3.3356961463837376e-10j),(0.010738783236982283-1.8497070238080567e-11j),(0.01073878325345523+4.097638476048632e-11j),(-0.06505188900150223-0.021850915945691062j),(-0.06505188901272738+0.02185091598428107j)
SS-p,1e-11,35.0,15.7,0.4487989505128276,51,(-0.08628741250650834+0.0033680562452742605j),(-0.08628741249554299-0.0033680561851767155j),(-0.022424059094032882-3.295619367682523e-10j),(0.011729767563491415-1.8264030112935367e-11j),(0.011729767533953606+3.5844623955479934e-11j),(-0.06488479670446144-0.021545456102471636j),(-0.06488479671152927+0.02154545616566755j)
SS-p,1e-11,35.0,15.8,0.4487989505128276,51,(-0.09397521606822648+0.0034473348008288163j),(-0.09397521605554598-0.0034473347532475926j),(-0.02437305964051593-3.2578731726240484e-10j),(0.012704874517930651-1.8119510364252895e-11j),(0.012704874526412738-3.06941428954073e-11j),(-0.06470838757035106-0.021244769414830056j),(-0.06470838757117113+0.021244769467284118j)
SS-p,1e-11,35.0,15.9,0.4487989505128276,51,(-0.10159845190389499+0.0035238586928279386j),(-0.1015984518905092-0.003523858660014083j),(-0.026290154437626487-3.1879687084623853e-10j),(0.013663802446547246-1.7798062549419914e-11j),(0.013663802440107214-3.952575808332094e-11j),(-0.06452315269878711-0.02094879301375315j),(-0.06452315270658379+0.020948793034154964j)
SS-p,1e-11,35.0,16.0,0.4487989505128276,51,(-0.10915688600122123+0.0035976558016532975j),(-0.10915688598957872-0.003597655754883175j),(-0.028174809590854208-3.139867168350241e-10j),(0.014606291793717894-1.744987625344686e-11j),(0.014606291796460846-2.0269339717899983e-11j),(-0.06432956260382187-0.020657463518771332j),(-0.064329562604865+0.020657463581657383j)
SS-p,1e-11,35.0,16.1,0.4487989505128276,51,(-0.11665033691654086+0.0036687568711200186j),(-0.11665033690494588-0.0036687568238149143j),(-0.030026570424308466-3.090816179385225e-10j),(0.015532122759278351-1.7201499000326144e-11j),(0.015532122758974448-1.1278602135988827e-11j),(-0.06412806805610188-0.020370717322598996j),(-0.06412806805734139+0.02037071739007974j)
